dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,R_high_high_for_fusion,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,high_for_fusion_fg_bg,gate_fg_minus_bg,block_fusion_high_source,pred_iou,pred_has_false_alarm
IRSTD-1K,XDU662,3,1,0,0.7884545326,0.7170988321,0.7160456777,0.7160456777,0.7170988321,0.754806459,1.844768405,1.773350477,1,1.773350477,1.844768405,0,residual,0.5,0
IRSTD-1K,XDU662,4,1,0,0.7841866016,0.638266325,0.6268980503,0.6268980503,0.638266325,0.8745095134,0.8429639339,0.7592163682,1,0.7592163682,0.8429639339,0,residual,0.5,0
IRSTD-1K,XDU54,1,1,1,0.6158466935,0.7100867033,0.7100867033,0.7100867033,0.7100867033,7.37463522,14.20576859,14.20576859,nan,14.20576859,14.20576859,nan,stage1,0.6521739364,0
IRSTD-1K,XDU54,2,1,1,0.8464860916,0.8316429853,0.8182128668,0.8182128668,0.8316429853,4.282989025,5.324466705,5.125563145,1,5.125563145,5.324466705,0,residual,0.6521739364,0
IRSTD-1K,XDU54,3,1,0,0.8407337666,0.770281136,0.77500844,0.77500844,0.770281136,3.421507835,2.941295147,2.782678843,1,2.782678843,2.941295147,0,residual,0.6521739364,0
IRSTD-1K,XDU54,4,1,0,0.6706383228,0.4982018173,0.505843997,0.505843997,0.4982018173,1.328052402,1.051094413,1.064218998,1,1.064218998,1.051094413,0,residual,0.6521739364,0
IRSTD-1K,XDU685,1,1,1,0.5365517139,0.6971771717,0.6971771717,0.6971771717,0.6971771717,1.021309972,1.700333357,1.700333357,nan,1.700333357,1.700333357,nan,stage1,0.75,0
IRSTD-1K,XDU685,2,1,1,0.8424028754,0.8168030381,0.7911033034,0.7911033034,0.8168030381,1.219292879,1.251601577,1.711136699,1,1.711136699,1.251601577,0,residual,0.75,0
IRSTD-1K,XDU685,3,1,0,0.7028558254,0.5917601585,0.5870932341,0.5870932341,0.5917601585,0.8691794872,0.6724819541,0.6498574615,1,0.6498574615,0.6724819541,0,residual,0.75,0
IRSTD-1K,XDU685,4,1,0,0.6866860986,0.4764111638,0.4714289308,0.4714289308,0.4764111638,0.9126214385,0.7472831607,0.7050872445,1,0.7050872445,0.7472831607,0,residual,0.75,0
IRSTD-1K,XDU167,1,1,1,0.5479454398,0.6812976599,0.6812976599,0.6812976599,0.6812976599,3.819718838,6.499911308,6.499911308,nan,6.499911308,6.499911308,nan,stage1,0,1
IRSTD-1K,XDU167,2,1,1,0.8307189941,0.7895693183,0.7512639165,0.7512639165,0.7895693183,2.393816948,2.292003632,2.966176033,1,2.966176033,2.292003632,0,residual,0,1
IRSTD-1K,XDU167,3,1,0,0.7226581573,0.6347280741,0.633805871,0.633805871,0.6347280741,1.72012794,1.381985784,1.223734975,1,1.223734975,1.381985784,0,residual,0,1
IRSTD-1K,XDU167,4,1,0,0.6582258344,0.4854145646,0.477969557,0.477969557,0.4854145646,0.9713428617,1.421411872,1.336202383,1,1.336202383,1.421411872,0,residual,0,1
IRSTD-1K,XDU489,1,1,1,0.6567190289,0.7142619491,0.7142619491,0.7142619491,0.7142619491,5.559389591,20.53303337,20.53303337,nan,20.53303337,20.53303337,nan,stage1,0.6521739364,0
IRSTD-1K,XDU489,2,1,1,0.8261371851,0.8178504109,0.765119493,0.765119493,0.8178504109,11.13989353,9.286067963,6.19769907,1,6.19769907,9.286067963,0,residual,0.6521739364,0
IRSTD-1K,XDU489,3,1,0,0.7823523879,0.7793110609,0.7870567441,0.7870567441,0.7793110609,1.375351906,2.127322197,2.245498896,1,2.245498896,2.127322197,0,residual,0.6521739364,0
IRSTD-1K,XDU489,4,1,0,0.7394972444,0.6010293365,0.5965386629,0.5965386629,0.6010293365,2.704319239,1.444505095,1.430641055,1,1.430641055,1.444505095,0,residual,0.6521739364,0
IRSTD-1K,XDU505,1,1,1,0.5133296847,0.6691217422,0.6691217422,0.6691217422,0.6691217422,11.11924934,14.35654449,14.35654449,nan,14.35654449,14.35654449,nan,stage1,0.7096773982,0
IRSTD-1K,XDU505,2,1,1,0.8460054398,0.8251222968,0.8073954582,0.8073954582,0.8251222968,11.12935448,11.2714777,7.117613316,1,7.117613316,11.2714777,0,residual,0.7096773982,0
IRSTD-1K,XDU505,3,1,0,0.7666922808,0.7447040677,0.7453026175,0.7453026175,0.7447040677,1.429596663,3.450613022,3.628258944,1,3.628258944,3.450613022,0,residual,0.7096773982,0
IRSTD-1K,XDU505,4,1,0,0.7007331252,0.5513370037,0.5335238576,0.5335238576,0.5513370037,3.061563492,1.584782958,1.549847722,1,1.549847722,1.584782958,0,residual,0.7096773982,0
IRSTD-1K,XDU527,1,1,1,0.5999982953,0.6897038221,0.6897038221,0.6897038221,0.6897038221,3.233644724,9.425813675,9.425813675,nan,9.425813675,9.425813675,nan,stage1,0.8333333135,0
IRSTD-1K,XDU527,2,1,1,0.8457427025,0.8300805092,0.7696703672,0.7696703672,0.8300805092,14.85233879,11.71400261,8.907542229,1,8.907542229,11.71400261,0,residual,0.8333333135,0
IRSTD-1K,XDU527,3,1,0,0.7004773021,0.637774229,0.6467248797,0.6467248797,0.637774229,1.09002018,2.056174278,2.151601315,1,2.151601315,2.056174278,0,residual,0.8333333135,0
IRSTD-1K,XDU527,4,1,0,0.7177897096,0.5785199404,0.5410216451,0.5410216451,0.5785199404,1.390323758,1.091398239,1.05820775,1,1.05820775,1.091398239,0,residual,0.8333333135,0
IRSTD-1K,XDU817,1,1,1,0.6027190089,0.697045505,0.697045505,0.697045505,0.697045505,3.126281738,7.797207832,7.797207832,nan,7.797207832,7.797207832,nan,stage1,0,0
IRSTD-1K,XDU817,2,1,1,0.8045882583,0.7739080787,0.7342031598,0.7342031598,0.7739080787,3.181992054,2.838067055,3.038754225,1,3.038754225,2.838067055,0,residual,0,0
IRSTD-1K,XDU817,3,1,0,0.7370014191,0.6785879135,0.6560668349,0.6560668349,0.6785879135,3.108600616,2.013772249,1.918588638,1,1.918588638,2.013772249,0,residual,0,0
IRSTD-1K,XDU817,4,1,0,0.6371525526,0.4529289603,0.45271945,0.45271945,0.4529289603,2.472487688,2.164734602,2.110928297,1,2.110928297,2.164734602,0,residual,0,0
IRSTD-1K,XDU253,1,1,1,0.5504428744,0.6975402832,0.6975402832,0.6975402832,0.6975402832,4.601409912,4.047645569,4.047645569,nan,4.047645569,4.047645569,nan,stage1,0.8387096524,0
