dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,R_high_high_for_fusion,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,high_for_fusion_fg_bg,gate_fg_minus_bg,block_fusion_high_source,pred_iou,pred_has_false_alarm
NUAA-SIRST,Misc_249,1,1,1,0.4674497247,0.5685317516,0.5685317516,0.5685317516,0.5685317516,2.216625214,14.93087482,14.93087482,nan,14.93087482,14.93087482,nan,stage1,0.7250000238,0
NUAA-SIRST,Misc_249,2,1,1,0.8423890471,0.8192369938,0.7703976035,0.7703976035,0.8192369938,3.10868907,3.209833384,4.589989185,1,4.589989185,3.209833384,0,residual,0.7250000238,0
NUAA-SIRST,Misc_249,3,1,0,0.5259862542,0.5259594917,0.5500769019,0.5500769019,0.5259594917,1.225611329,1.148898482,1.352857709,1,1.352857709,1.148898482,0,residual,0.7250000238,0
NUAA-SIRST,Misc_249,4,1,0,0.5785275698,0.4790260792,0.5147697926,0.5147697926,0.4790260792,1.028586984,1.00846374,1.161903381,1,1.161903381,1.00846374,0,residual,0.7250000238,0
NUAA-SIRST,Misc_91,1,1,1,0.5022219419,0.6158131957,0.6158131957,0.6158131957,0.6158131957,2.131634712,11.6835289,11.6835289,nan,11.6835289,11.6835289,nan,stage1,0.8805969954,0
NUAA-SIRST,Misc_91,2,1,1,0.6881418228,0.6386048794,0.6560739279,0.6560739279,0.6386048794,3.189040661,2.89312005,4.303752899,1.000000119,4.303752899,2.89312005,5.960464478e-08,residual,0.8805969954,0
NUAA-SIRST,Misc_91,3,1,0,0.563583672,0.4983775318,0.545017302,0.545017302,0.4983775318,1.414295554,1.103940845,1.365844369,1,1.365844369,1.103940845,0,residual,0.8805969954,0
NUAA-SIRST,Misc_91,4,1,0,0.7002385259,0.6099153757,0.623475492,0.623475492,0.6099153757,1.289159179,1.25717175,1.348852634,1,1.348852634,1.25717175,0,residual,0.8805969954,0
NUAA-SIRST,Misc_107,1,1,1,0.5714732409,0.7500778437,0.7500778437,0.7500778437,0.7500778437,8.168174744,5.097465992,5.097465992,nan,5.097465992,5.097465992,nan,stage1,0.7826086879,0
NUAA-SIRST,Misc_107,2,1,1,0.8955799937,0.8864300251,0.8461598754,0.8461598754,0.8864300251,1.532447219,2.708774805,2.586781502,1,2.586781502,2.708774805,0,residual,0.7826086879,0
NUAA-SIRST,Misc_107,3,1,0,0.5618727803,0.6153922081,0.6092264056,0.6092264056,0.6153922081,1.317935228,1.265276194,1.34023273,1,1.34023273,1.265276194,0,residual,0.7826086879,0
NUAA-SIRST,Misc_107,4,1,0,0.7085623145,0.497992605,0.4536477029,0.4536477029,0.497992605,1.261602759,0.9441095591,0.9275865555,1,0.9275865555,0.9441095591,0,residual,0.7826086879,0
NUAA-SIRST,Misc_68,1,1,1,0.4758227468,0.661334157,0.661334157,0.661334157,0.661334157,1.150868654,10.4747963,10.4747963,nan,10.4747963,10.4747963,nan,stage1,0.7142857313,0
NUAA-SIRST,Misc_68,2,1,1,0.757003665,0.7287141085,0.7859603763,0.7859603763,0.7287141085,2.313699722,2.036200523,4.319173336,1,4.319173336,2.036200523,0,residual,0.7142857313,0
NUAA-SIRST,Misc_68,3,1,0,0.6087303162,0.5749981403,0.6648273468,0.6648273468,0.5749981403,1.026257396,0.9880383611,0.9729486108,1,0.9729486108,0.9880383611,0,residual,0.7142857313,0
NUAA-SIRST,Misc_68,4,1,0,0.5433995724,0.4586497545,0.4433353543,0.4433353543,0.4586497545,0.8745663166,0.9062553644,0.9539769888,1,0.9539769888,0.9062553644,0,residual,0.7142857313,0
NUAA-SIRST,Misc_259,1,1,1,0.5273638964,0.6009991169,0.6009991169,0.6009991169,0.6009991169,3.136776209,19.2421875,19.2421875,nan,19.2421875,19.2421875,nan,stage1,0.8490566015,0
NUAA-SIRST,Misc_259,2,1,1,0.7905576229,0.7699427605,0.7021985054,0.7021985054,0.7699427605,4.011377335,4.161890984,6.279487133,1,6.279487133,4.161890984,0,residual,0.8490566015,0
NUAA-SIRST,Misc_259,3,1,0,0.598500967,0.5838000178,0.5729867816,0.5729867816,0.5838000178,1.319346189,1.057782888,1.279080749,1,1.279080749,1.057782888,0,residual,0.8490566015,0
NUAA-SIRST,Misc_259,4,1,0,0.712115109,0.6729940176,0.5952644348,0.5952644348,0.6729940176,0.9216145277,1.0797894,0.9578268528,1,0.9578268528,1.0797894,0,residual,0.8490566015,0
NUAA-SIRST,Misc_342,1,1,1,0.5498181581,0.6332185268,0.6332185268,0.6332185268,0.6332185268,1.113048315,9.245042801,9.245042801,nan,9.245042801,9.245042801,nan,stage1,0.8571428657,0
NUAA-SIRST,Misc_342,2,1,1,0.7749890685,0.7425558567,0.8016882539,0.8016882539,0.7425558567,1.561521292,1.550427437,5.193734169,1,5.193734169,1.550427437,0,residual,0.8571428657,0
NUAA-SIRST,Misc_342,3,1,0,0.3200035989,0.3024880588,0.3930723071,0.3930723071,0.3024880588,1.010657907,0.9935716987,1.00922668,1,1.00922668,0.9935716987,0,residual,0.8571428657,0
NUAA-SIRST,Misc_342,4,1,0,0.7452180982,0.5410730839,0.5385606289,0.5385606289,0.5410730839,0.8644260764,0.9852686524,0.9851051569,1,0.9851051569,0.9852686524,0,residual,0.8571428657,0
NUAA-SIRST,Misc_189,1,1,1,0.5783742666,0.5941101313,0.5941101313,0.5941101313,0.5941101313,3.885326385,24.39851952,24.39851952,nan,24.39851952,24.39851952,nan,stage1,0.5652173758,0
NUAA-SIRST,Misc_189,2,1,1,0.8658983111,0.8537015915,0.8253115416,0.8253115416,0.8537015915,2.839526176,2.781142235,5.387561321,1,5.387561321,2.781142235,0,residual,0.5652173758,0
NUAA-SIRST,Misc_189,3,1,0,0.5270951986,0.6455413699,0.7156956196,0.7156956196,0.6455413699,1.248369813,1.491669774,1.706132531,1,1.706132531,1.491669774,0,residual,0.5652173758,0
NUAA-SIRST,Misc_189,4,1,0,0.5244730115,0.4553276896,0.4233302176,0.4233302176,0.4553276896,0.8213374019,0.8642514944,0.9613961577,1,0.9613961577,0.8642514944,0,residual,0.5652173758,0
NUAA-SIRST,Misc_76,1,1,1,0.5683478713,0.6102903485,0.6102903485,0.6102903485,0.6102903485,2.704009533,12.57316589,12.57316589,nan,12.57316589,12.57316589,nan,stage1,0.4210526347,0
NUAA-SIRST,Misc_76,2,1,1,0.8121826649,0.7827345133,0.7979593277,0.7979593277,0.7827345133,4.167997837,3.744409561,6.805100441,1,6.805100441,3.744409561,0,residual,0.4210526347,0
NUAA-SIRST,Misc_76,3,1,0,0.6817898154,0.6169987917,0.6419174075,0.6419174075,0.6169987917,1.396818876,1.35510385,1.596994996,1,1.596994996,1.35510385,0,residual,0.4210526347,0
NUAA-SIRST,Misc_76,4,1,0,0.6732272506,0.5450133085,0.5056831241,0.5056831241,0.5450133085,0.5080072284,0.7592868209,0.9581019282,1,0.9581019282,0.7592868209,0,residual,0.4210526347,0
NUAA-SIRST,Misc_235,1,1,1,0.5883197188,0.6167262197,0.6167262197,0.6167262197,0.6167262197,1.565390825,19.48708344,19.48708344,nan,19.48708344,19.48708344,nan,stage1,0.8461538553,0
NUAA-SIRST,Misc_235,2,1,1,0.8573498726,0.843775928,0.8174614906,0.8174614906,0.843775928,5.906272411,5.162784576,9.718475342,1,9.718475342,5.162784576,0,residual,0.8461538553,0
NUAA-SIRST,Misc_235,3,1,0,0.4769164622,0.538334012,0.5313268304,0.5313268304,0.538334012,1.350685358,1.509230971,1.389161825,1,1.389161825,1.509230971,0,residual,0.8461538553,0
NUAA-SIRST,Misc_235,4,1,0,0.7413167953,0.5781350136,0.5440808535,0.5440808535,0.5781350136,1.790251017,1.045795441,1.171225548,1,1.171225548,1.045795441,0,residual,0.8461538553,0
NUAA-SIRST,Misc_335,1,1,1,0.4877814651,0.6562433243,0.6562433243,0.6562433243,0.6562433243,2.70083499,42.88206482,42.88206482,nan,42.88206482,42.88206482,nan,stage1,0.5,0
NUAA-SIRST,Misc_335,2,1,1,0.8800424933,0.8698995709,0.8333009481,0.8333009481,0.8698995709,6.613390923,5.873543739,9.154631615,1,9.154631615,5.873543739,0,residual,0.5,0
NUAA-SIRST,Misc_335,3,1,0,0.2585031688,0.5144987702,0.5498957038,0.5498957038,0.5144987702,1.010564446,1.146836758,1.212540388,1,1.212540388,1.146836758,0,residual,0.5,0
NUAA-SIRST,Misc_335,4,1,0,0.4692513943,0.3903070092,0.388700515,0.388700515,0.3903070092,1.055453658,1.026387572,1.037724376,1,1.037724376,1.026387572,0,residual,0.5,0
NUAA-SIRST,Misc_22,1,1,1,0.612734735,0.7263615131,0.7263615131,0.7263615131,0.7263615131,1.731294274,4.782059669,4.782059669,nan,4.782059669,4.782059669,nan,stage1,0.6923077106,0
NUAA-SIRST,Misc_22,2,1,1,0.8546338081,0.8256206512,0.8003607392,0.8003607392,0.8256206512,8.101128578,5.981259346,7.393454075,1,7.393454075,5.981259346,0,residual,0.6923077106,0
NUAA-SIRST,Misc_22,3,1,0,0.6712553501,0.6596773863,0.6020237803,0.6020237803,0.6596773863,0.4892962873,0.6459100842,1.110972285,1,1.110972285,0.6459100842,0,residual,0.6923077106,0
NUAA-SIRST,Misc_22,4,1,0,0.7405317426,0.6543008089,0.5463757515,0.5463757515,0.6543008089,0.9870878458,0.9384355545,1.052901745,1,1.052901745,0.9384355545,0,residual,0.6923077106,0
NUAA-SIRST,Misc_319,1,1,1,0.4760555327,0.6921823025,0.6921823025,0.6921823025,0.6921823025,1.278968692,8.928026199,8.928026199,nan,8.928026199,8.928026199,nan,stage1,0.8571428657,0
NUAA-SIRST,Misc_319,2,1,1,0.7984694242,0.7799797654,0.7627757788,0.7627757788,0.7799797654,3.46216321,3.084734678,5.275724411,1,5.275724411,3.084734678,0,residual,0.8571428657,0
NUAA-SIRST,Misc_319,3,1,0,0.6625228524,0.6335863471,0.6208921075,0.6208921075,0.6335863471,0.9068209529,0.959723115,1.241814971,1,1.241814971,0.959723115,0,residual,0.8571428657,0
NUAA-SIRST,Misc_319,4,1,0,0.6841528416,0.5788114667,0.4701626897,0.4701626897,0.5788114667,2.191683292,1.344877958,1.109514832,1,1.109514832,1.344877958,0,residual,0.8571428657,0
NUAA-SIRST,Misc_314,1,1,1,0.4443652928,0.5865705013,0.5865705013,0.5865705013,0.5865705013,6.018996716,68.54569244,68.54569244,nan,68.54569244,68.54569244,nan,stage1,0.7428571582,1
NUAA-SIRST,Misc_314,2,1,1,0.8272734284,0.7845854759,0.7459013462,0.7459013462,0.7845854759,2.848459482,4.019395828,6.051712513,1,6.051712513,4.019395828,0,residual,0.7428571582,1
NUAA-SIRST,Misc_314,3,1,0,0.6131472588,0.6953388453,0.739684999,0.739684999,0.6953388453,1.52575016,1.837066412,2.057382822,1,2.057382822,1.837066412,0,residual,0.7428571582,1
