dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,R_high_high_for_fusion,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,high_for_fusion_fg_bg,gate_fg_minus_bg,block_fusion_high_source,pred_iou,pred_has_false_alarm
NUDT-SIRST,000226,3,1,0,0.5638347864,0.4895588756,0.5648890734,0.5648890734,0.4895588756,1.131378531,1.004769325,1.006102681,1,1.006102681,1.004769325,0,residual,0.9714285731,0
NUDT-SIRST,000226,4,1,0,0.6762986183,0.592030704,0.4874919653,0.4874919653,0.592030704,1.004757762,1.141694665,0.9138778448,1,0.9138778448,1.141694665,0,residual,0.9714285731,0
NUDT-SIRST,001133,1,1,1,0.6808053851,0.7895917296,0.7895917296,0.7895917296,0.7895917296,2.106281519,3.065189362,3.065189362,nan,3.065189362,3.065189362,nan,stage1,1,0
NUDT-SIRST,001133,2,1,1,0.8001490831,0.7832355499,0.741922617,0.741922617,0.7832355499,5.708035946,4.433423519,3.908793688,1,3.908793688,4.433423519,0,residual,1,0
NUDT-SIRST,001133,3,1,0,0.5907541513,0.5907686949,0.6167083383,0.6167083383,0.5907686949,1.171775818,1.116816878,1.0381037,1,1.0381037,1.116816878,0,residual,1,0
NUDT-SIRST,001133,4,1,0,0.6284765601,0.5123518705,0.4469425976,0.4469425976,0.5123518705,1.518180013,1.103943825,0.8854491115,1,0.8854491115,1.103943825,0,residual,1,0
NUDT-SIRST,001255,1,1,1,0.5465778112,0.6687150002,0.6687150002,0.6687150002,0.6687150002,3.774676561,4.743524075,4.743524075,nan,4.743524075,4.743524075,nan,stage1,0.8625000119,0
NUDT-SIRST,001255,2,1,1,0.840223372,0.7815235853,0.7238889337,0.7238889337,0.7815235853,3.437854767,3.188222885,2.326232672,1,2.326232672,3.188222885,0,residual,0.8625000119,0
NUDT-SIRST,001255,3,1,0,0.7278246284,0.6297776103,0.6349292397,0.6349292397,0.6297776103,1.346806884,1.080584645,1.239176273,1,1.239176273,1.080584645,0,residual,0.8625000119,0
NUDT-SIRST,001255,4,1,0,0.6311351657,0.5326673985,0.5094769001,0.5094769001,0.5326673985,0.8170444965,0.8845821619,0.7655736208,1,0.7655736208,0.8845821619,0,residual,0.8625000119,0
NUDT-SIRST,000558,1,1,1,0.58029598,0.6562595963,0.6562595963,0.6562595963,0.6562595963,5.782656193,9.830758095,9.830758095,nan,9.830758095,9.830758095,nan,stage1,0.919354856,0
NUDT-SIRST,000558,2,1,1,0.8408106565,0.8005835414,0.7515053153,0.7515053153,0.8005835414,7.752429008,6.347507477,4.251220703,1,4.251220703,6.347507477,0,residual,0.919354856,0
NUDT-SIRST,000558,3,1,0,0.7312555909,0.6327819228,0.6779711246,0.6779711246,0.6327819228,1.011443138,1.105504274,1.427876711,1,1.427876711,1.105504274,0,residual,0.919354856,0
NUDT-SIRST,000558,4,1,0,0.7001913786,0.5951501131,0.5290655494,0.5290655494,0.5951501131,0.6170045137,0.8542500734,0.810968399,1,0.810968399,0.8542500734,0,residual,0.919354856,0
NUDT-SIRST,001000,1,1,1,0.5393032432,0.6063192487,0.6063192487,0.6063192487,0.6063192487,1.131506205,1.591424346,1.591424346,nan,1.591424346,1.591424346,nan,stage1,0.8333333135,0
NUDT-SIRST,001000,2,1,1,0.7662468553,0.7131637335,0.6759801507,0.6759801507,0.7131637335,2.479118586,1.632526636,1.577073216,1,1.577073216,1.632526636,0,residual,0.8333333135,0
NUDT-SIRST,001000,3,1,0,0.6413862109,0.5828751326,0.6096358299,0.6096358299,0.5828751326,1.088530064,1.053778172,1.007403851,1,1.007403851,1.053778172,0,residual,0.8333333135,0
NUDT-SIRST,001000,4,1,0,0.6584163904,0.5360527635,0.4708894491,0.4708894491,0.5360527635,1.098236561,1.034780145,0.9764507413,1,0.9764507413,1.034780145,0,residual,0.8333333135,0
NUDT-SIRST,000763,1,1,1,0.5884109139,0.6892287731,0.6892287731,0.6892287731,0.6892287731,4.076163292,6.704841614,6.704841614,nan,6.704841614,6.704841614,nan,stage1,0.5789473653,0
NUDT-SIRST,000763,2,1,1,0.8297972679,0.7778760791,0.7015961409,0.7015961409,0.7778760791,3.666376352,3.479747295,2.767275095,1,2.767275095,3.479747295,0,residual,0.5789473653,0
NUDT-SIRST,000763,3,1,0,0.6513699293,0.5920910835,0.6011664271,0.6011664271,0.5920910835,0.7601668835,0.790600419,1.592930675,1,1.592930675,0.790600419,0,residual,0.5789473653,0
NUDT-SIRST,000763,4,1,0,0.6895077825,0.5634154081,0.545144856,0.545144856,0.5634154081,0.9209476709,1.156718254,1.320826292,1,1.320826292,1.156718254,0,residual,0.5789473653,0
NUDT-SIRST,000385,1,1,1,0.6348627806,0.7538102269,0.7538102269,0.7538102269,0.7538102269,4.896908283,9.195368767,9.195368767,nan,9.195368767,9.195368767,nan,stage1,1,0
NUDT-SIRST,000385,2,1,1,0.838732779,0.8270078897,0.7605734468,0.7605734468,0.8270078897,5.69812727,5.78255415,4.98921442,1,4.98921442,5.78255415,0,residual,1,0
NUDT-SIRST,000385,3,1,0,0.6715982556,0.5415935516,0.6127072573,0.6127072573,0.5415935516,0.9357558489,0.9656100869,0.9811590314,1,0.9811590314,0.9656100869,0,residual,1,0
NUDT-SIRST,000385,4,1,0,0.7010017037,0.6116533279,0.5037861466,0.5037861466,0.6116533279,1.195494652,1.220820427,0.960016489,1,0.960016489,1.220820427,0,residual,1,0
NUDT-SIRST,001319,1,1,1,0.6102300286,0.7548024654,0.7548024654,0.7548024654,0.7548024654,4.001335621,4.37766695,4.37766695,nan,4.37766695,4.37766695,nan,stage1,0.8947368264,0
NUDT-SIRST,001319,2,1,1,0.8325435519,0.7894530296,0.7174118161,0.7174118161,0.7894530296,2.964784384,3.148738384,2.400128603,1,2.400128603,3.148738384,0,residual,0.8947368264,0
NUDT-SIRST,001319,3,1,0,0.6074264646,0.5307496786,0.5825046301,0.5825046301,0.5307496786,0.8508802652,0.965605557,0.99421978,1,0.99421978,0.965605557,0,residual,0.8947368264,0
NUDT-SIRST,001319,4,1,0,0.6216394305,0.5249043107,0.4697393477,0.4697393477,0.5249043107,1.030664206,1.029239893,1.204120636,1,1.204120636,1.029239893,0,residual,0.8947368264,0
NUDT-SIRST,000591,1,1,1,0.5926286578,0.7094305158,0.7094305158,0.7094305158,0.7094305158,4.346819401,4.850173473,4.850173473,nan,4.850173473,4.850173473,nan,stage1,0.6534653306,1
NUDT-SIRST,000591,2,1,1,0.8210331202,0.7761734128,0.7338672876,0.7338672876,0.7761734128,3.215045691,3.176184893,2.526069641,1,2.526069641,3.176184893,0,residual,0.6534653306,1
NUDT-SIRST,000591,3,1,0,0.6992661357,0.5948625803,0.6109947562,0.6109947562,0.5948625803,1.377255678,1.090551853,1.327242851,1,1.327242851,1.090551853,0,residual,0.6534653306,1
NUDT-SIRST,000591,4,1,0,0.600236237,0.5088685155,0.4822646379,0.4822646379,0.5088685155,1.785609365,1.293141723,1.502530694,1,1.502530694,1.293141723,0,residual,0.6534653306,1
NUDT-SIRST,000484,1,1,1,0.6380601525,0.7028372884,0.7028372884,0.7028372884,0.7028372884,2.650496006,4.094895363,4.094895363,nan,4.094895363,4.094895363,nan,stage1,0.8928571343,0
NUDT-SIRST,000484,2,1,1,0.8414078951,0.8179335594,0.7624637485,0.7624637485,0.8179335594,6.705071926,5.182843685,3.149472713,1,3.149472713,5.182843685,0,residual,0.8928571343,0
NUDT-SIRST,000484,3,1,0,0.6743527055,0.6018844247,0.6197494864,0.6197494864,0.6018844247,0.6357788444,1.088664174,1.129361749,1,1.129361749,1.088664174,0,residual,0.8928571343,0
NUDT-SIRST,000484,4,1,0,0.6601664424,0.572512567,0.5539666414,0.5539666414,0.572512567,0.8493363857,0.9136590958,0.7960484028,1,0.7960484028,0.9136590958,0,residual,0.8928571343,0
NUDT-SIRST,001236,1,1,1,0.6318190694,0.7149401903,0.7149401903,0.7149401903,0.7149401903,1.905116916,5.533490181,5.533490181,nan,5.533490181,5.533490181,nan,stage1,1,0
NUDT-SIRST,001236,2,1,1,0.8475489616,0.8193286657,0.7386420369,0.7386420369,0.8193286657,7.212383747,5.476514816,3.803480864,1,3.803480864,5.476514816,0,residual,1,0
NUDT-SIRST,001236,3,1,0,0.7191420197,0.6460680366,0.65629071,0.65629071,0.6460680366,0.4322981834,0.9085525274,0.800268054,1,0.800268054,0.9085525274,0,residual,1,0
NUDT-SIRST,001236,4,1,0,0.6912984252,0.6107757688,0.5962312222,0.5962312222,0.6107757688,1.071704984,0.951821804,1.027089119,1,1.027089119,0.951821804,0,residual,1,0
NUDT-SIRST,000334,1,1,1,0.6659018397,0.7403482199,0.7403482199,0.7403482199,0.7403482199,4.55835104,8.857422829,8.857422829,nan,8.857422829,8.857422829,nan,stage1,1,0
NUDT-SIRST,000334,2,1,1,0.8546057343,0.8309475183,0.7599101067,0.7599101067,0.8309475183,7.458053589,7.088124275,5.044913292,1,5.044913292,7.088124275,0,residual,1,0
NUDT-SIRST,000334,3,1,0,0.6939539909,0.559063673,0.6230233908,0.6230233908,0.559063673,1.21278584,0.9650572538,0.9502281547,1,0.9502281547,0.9650572538,0,residual,1,0
NUDT-SIRST,000334,4,1,0,0.72397089,0.600549221,0.5086734891,0.5086734891,0.600549221,1.614922047,1.118447661,0.9634316564,1,0.9634316564,1.118447661,0,residual,1,0
NUDT-SIRST,000915,1,1,1,0.5454139709,0.6141042113,0.6141042113,0.6141042113,0.6141042113,1.681990981,3.633872032,3.633872032,nan,3.633872032,3.633872032,nan,stage1,0.9076923132,0
NUDT-SIRST,000915,2,1,1,0.7919129133,0.761379838,0.6842904091,0.6842904091,0.761379838,4.652367592,3.585662603,2.411791801,1,2.411791801,3.585662603,0,residual,0.9076923132,0
NUDT-SIRST,000915,3,1,0,0.7154487371,0.6173004508,0.6310512424,0.6310512424,0.6173004508,1.605976343,1.240921855,1.315730929,1,1.315730929,1.240921855,0,residual,0.9076923132,0
NUDT-SIRST,000915,4,1,0,0.6960137486,0.5681419373,0.5472870469,0.5472870469,0.5681419373,0.9428343773,0.9900234938,1.148485303,1,1.148485303,0.9900234938,0,residual,0.9076923132,0
NUDT-SIRST,000523,1,1,1,0.6456446052,0.7608510852,0.7608510852,0.7608510852,0.7608510852,1.478821158,1.483140469,1.483140469,nan,1.483140469,1.483140469,nan,stage1,0.5124999881,0
NUDT-SIRST,000523,2,1,1,0.8540104032,0.8109053373,0.7736390233,0.7736390233,0.8109053373,2.759673357,2.250873566,1.957296014,1,1.957296014,2.250873566,0,residual,0.5124999881,0
NUDT-SIRST,000523,3,1,0,0.6957523823,0.5952997804,0.6216877699,0.6216877699,0.5952997804,1.469752312,1.206118226,1.339194059,1,1.339194059,1.206118226,0,residual,0.5124999881,0
NUDT-SIRST,000523,4,1,0,0.5585855246,0.4521300495,0.4362678826,0.4362678826,0.4521300495,0.9866367579,0.9493433833,0.8942494988,1,0.8942494988,0.9493433833,0,residual,0.5124999881,0
NUDT-SIRST,000765,1,1,1,0.5443226695,0.6370030642,0.6370030642,0.6370030642,0.6370030642,1.852110982,7.28975296,7.28975296,nan,7.28975296,7.28975296,nan,stage1,1,0
NUDT-SIRST,000765,2,1,1,0.7685976028,0.7374359965,0.7023535967,0.7023535967,0.7374359965,2.692031622,2.299609423,3.895448208,1,3.895448208,2.299609423,0,residual,1,0
NUDT-SIRST,000765,3,1,0,0.641100347,0.5135691166,0.5042765141,0.5042765141,0.5135691166,0.5067033172,0.7331650853,1.002203584,1,1.002203584,0.7331650853,0,residual,1,0
NUDT-SIRST,000765,4,1,0,0.1313803047,0.4055774808,0.4299067557,0.4299067557,0.4055774808,1.020044446,1.010755777,0.9656275511,1,0.9656275511,1.010755777,0,residual,1,0
NUDT-SIRST,000215,1,1,1,0.574691534,0.6142399311,0.6142399311,0.6142399311,0.6142399311,2.183959723,6.025326252,6.025326252,nan,6.025326252,6.025326252,nan,stage1,0.9076923132,0
NUDT-SIRST,000215,2,1,1,0.771607995,0.7453863025,0.7188651562,0.7188651562,0.7453863025,4.082149029,3.231778383,3.899430037,1,3.899430037,3.231778383,0,residual,0.9076923132,0
