dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,gate_fg_minus_bg,pred_iou,pred_has_false_alarm
NUDT-SIRST,000349,4,1,0,0.7757691145,0.7092120051,0.6892657876,0.702563107,1.182289362,0.7996475101,0.8678087592,1.104453206,0.9061895013,0.05144372582,1,0
NUDT-SIRST,001122,1,1,1,0.6399707794,0.7238170505,0.7238170505,0.7238170505,3.180651665,7.87874651,7.87874651,nan,7.87874651,nan,1,0
NUDT-SIRST,001122,2,1,1,0.7399608493,0.7275723815,0.7191466689,0.7156363726,2.709898472,2.80087781,2.819966555,1.040206194,2.689086437,0.0248581171,1,0
NUDT-SIRST,001122,3,1,0,0.4833888113,0.561219871,0.6223525405,0.6173619628,1.254145384,2.300458908,2.786553383,1.195631266,2.720448971,0.1087585092,1,0
NUDT-SIRST,001122,4,1,0,0.6105131507,0.5388969183,0.5462768078,0.5509555936,0.4484653473,0.7651289701,0.7375845313,1.262729168,0.7756979465,0.1477717757,1,0
NUDT-SIRST,001178,1,1,1,0.6285162568,0.7011063695,0.7011063695,0.7011063695,1.930515051,4.113163471,4.113163471,nan,4.113163471,nan,1,0
NUDT-SIRST,001178,2,1,1,0.7800605893,0.7211178541,0.7253873944,0.7299222946,3.872401237,3.17587471,3.275869131,1.028979182,3.260629654,0.01802629232,1,0
NUDT-SIRST,001178,3,1,0,0.4322921336,0.6274380088,0.6293382049,0.6163912416,1.068726182,2.271730185,2.753044605,0.9788123965,2.512323856,-0.01327562332,1,0
NUDT-SIRST,001178,4,1,0,0.3279675841,0.3503459096,0.3569208682,0.3587828279,1.087834954,1.147082329,1.144113183,1.00033021,1.146488428,0.0002497434616,1,0
NUDT-SIRST,000944,1,1,1,0.5613322854,0.6123378277,0.6123378277,0.6123378277,2.45722127,4.886499405,4.886499405,nan,4.886499405,nan,0.9210526347,0
NUDT-SIRST,000944,2,1,1,0.7983723283,0.754778266,0.7502922416,0.7519741654,3.13024354,2.743361712,2.864241123,1.219849467,3.054327011,0.1252330542,0.9210526347,0
NUDT-SIRST,000944,3,1,0,0.7281383872,0.7419542074,0.7356212139,0.7317249179,1.477789879,2.634700537,3.265635252,1.0994066,3.034971714,0.0584936142,0.9210526347,0
NUDT-SIRST,000944,4,1,0,0.613920033,0.6112709045,0.5303210616,0.4884107113,1.201852441,1.745628119,1.509440541,1.015182495,1.413850546,0.007023245096,0.9210526347,0
NUDT-SIRST,001135,1,1,1,0.6795895696,0.7581552863,0.7581552863,0.7581552863,3.081669569,3.74402976,3.74402976,nan,3.74402976,nan,0.944444418,0
NUDT-SIRST,001135,2,1,1,0.8060011864,0.7572768927,0.7563447356,0.759768486,1.590050936,1.891143322,1.884604096,1.110254288,1.934729218,0.06792223454,0.944444418,0
NUDT-SIRST,001135,3,1,0,0.7339401245,0.7708560824,0.750192523,0.7460975647,1.957998633,3.437388897,3.268393517,1.016232729,3.16161108,0.009101986885,0.944444418,0
NUDT-SIRST,001135,4,1,0,0.8059114814,0.6256914735,0.6547828913,0.6847859621,0.5180436969,1.110762,1.260126114,0.9341708422,0.9876229167,-0.03059607744,0.944444418,0
NUDT-SIRST,000113,1,1,1,0.5657711625,0.6085114479,0.6085114479,0.6085114479,2.294831276,5.187270641,5.187270641,nan,5.187270641,nan,1,0
NUDT-SIRST,000113,2,1,1,0.8076982498,0.7727794647,0.7700890303,0.7735319734,2.331474543,2.097130299,2.201363802,1.207832456,2.312427282,0.1199902892,1,0
NUDT-SIRST,000113,3,1,0,0.6897646785,0.7393471003,0.7329685688,0.7233672142,1.157524943,2.333435059,2.676959753,1.068203568,2.562418699,0.04007661343,1,0
NUDT-SIRST,000113,4,1,0,0.6157288551,0.5849632025,0.586761713,0.5905033946,1.144777775,1.075366855,1.086602807,1.08504343,1.115380764,0.05893182755,1,0
NUDT-SIRST,000041,1,1,1,0.5658692122,0.6651824117,0.6651824117,0.6651824117,2.04267478,5.181026459,5.181026459,nan,5.181026459,nan,0.9166666865,0
NUDT-SIRST,000041,2,1,1,0.7761135101,0.7492662072,0.7532970309,0.7636951208,2.280578613,2.152924776,2.303097486,1.109666824,2.353859663,0.06536138058,0.9166666865,0
NUDT-SIRST,000041,3,1,0,0.7057592869,0.7370086312,0.7196026444,0.7035133243,1.45817709,1.689050436,1.751763463,0.9393028617,1.624666929,-0.03604829311,0.9166666865,0
NUDT-SIRST,000041,4,1,0,0.6008628011,0.576998055,0.5733208656,0.579252243,0.9847227335,0.9898769259,0.9918012023,1.010816336,0.9959162474,0.008114099503,0.9166666865,0
NUDT-SIRST,000575,1,1,1,0.556907773,0.6532313824,0.6532313824,0.6532313824,7.170229435,8.981615067,8.981615067,nan,8.981615067,nan,0.947368443,0
NUDT-SIRST,000575,2,1,1,0.8509168029,0.8149436116,0.8046624064,0.8038839102,1.809361696,3.388063431,4.206002235,1.187536836,4.498439312,0.1072228551,0.947368443,0
NUDT-SIRST,000575,3,1,0,0.701834321,0.7276297212,0.7546105981,0.7517774105,1.522471309,3.287317276,4.197911263,1.205886364,4.038269043,0.1115060449,0.947368443,0
NUDT-SIRST,000575,4,1,0,0.7306421995,0.6671090722,0.6638925076,0.6765396595,2.206384897,1.600103259,1.60932219,1.457030058,1.784528375,0.2399706841,0.947368443,0
NUDT-SIRST,000757,1,1,1,0.5765394568,0.6880235076,0.6880235076,0.6880235076,5.867503166,6.846343517,6.846343517,nan,6.846343517,nan,0.6842105389,0
