dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,gate_fg_minus_bg,pred_iou,pred_has_false_alarm
NUAA-SIRST,Misc_266,4,1,0,0.4230951071,0.3813768923,0.1912857145,0.192664057,0.8996394873,0.9734883904,0.9715462923,1.001938224,0.9670575261,0.0009505450726,0.7599999905,0
NUAA-SIRST,Misc_123,1,1,1,0.4803143442,0.5823979974,0.7276934981,0.7276934981,1.766712904,5.503178596,2.806104422,nan,2.806104422,nan,0.380952388,1
NUAA-SIRST,Misc_123,2,1,1,0.8090634942,0.7725304365,0.6769028902,0.6868156791,2.803565502,2.792978048,3.982931376,1.115818501,4.205962658,0.07340651751,0.380952388,1
NUAA-SIRST,Misc_123,3,1,0,0.7057970166,0.6746752858,0.6486616731,0.6571044326,0.7207112908,1.251396418,1.040208936,0.9947835803,1.061357975,-0.003074944019,0.380952388,1
NUAA-SIRST,Misc_123,4,1,0,0.4884704649,0.3976070583,0.2253776789,0.2407931536,1.017893791,1.014961123,0.9858592153,1.000410318,0.9707426429,0.0002007484436,0.380952388,1
NUAA-SIRST,Misc_288,1,1,1,0.6321514249,0.6840023398,0.7053698897,0.7053698897,4.582315922,17.23680496,9.306725502,nan,9.306725502,nan,0.6470588446,0
NUAA-SIRST,Misc_288,2,1,1,0.8477962613,0.8357447386,0.7555597425,0.7666379809,5.610485554,6.37342453,3.969974041,1.035460591,3.836863041,0.02321398258,0.6470588446,0
NUAA-SIRST,Misc_288,3,1,0,0.6430928707,0.6038783193,0.5133314133,0.5397796035,0.5221825838,1.038469195,0.9918740392,1.107553124,1.055596828,0.05707347393,0.6470588446,0
NUAA-SIRST,Misc_288,4,1,0,0.1740608364,0.5993548632,0.4975592792,0.4716393054,1.010352492,1.218173623,0.8358469009,0.9791916609,0.831276834,-0.008315503597,0.6470588446,0
NUAA-SIRST,Misc_348,1,1,1,0.4637644887,0.6783044338,0.7272598147,0.7272598147,1.576484919,18.64043427,6.157894611,nan,6.157894611,nan,0.6470588446,0
NUAA-SIRST,Misc_348,2,1,1,0.803155005,0.7945594788,0.743943274,0.7522988915,7.248861313,7.458863735,7.125920296,1.182195783,6.983718395,0.110661149,0.6470588446,0
NUAA-SIRST,Misc_348,3,1,0,0.7256060839,0.6554721594,0.5636607409,0.5800668597,0.3612578809,0.8767427206,1.100701451,1.129258871,1.202319145,0.06912738085,0.6470588446,0
NUAA-SIRST,Misc_348,4,1,0,0.1396320611,0.5937089324,0.4710595906,0.4497784078,1.012347937,1.264710546,0.8606023192,0.9753765464,0.8697648644,-0.009859263897,0.6470588446,0
NUAA-SIRST,Misc_59,1,1,1,0.5553473234,0.6807903647,0.7581959367,0.7581959367,6.524508953,14.87692451,8.478892326,nan,8.478892326,nan,0.7241379023,0
NUAA-SIRST,Misc_59,2,1,1,0.8620426059,0.8547423482,0.7857995629,0.786726892,1.149023414,2.590041876,2.971735477,1.000203252,2.959228039,0.0001398324966,0.7241379023,0
NUAA-SIRST,Misc_59,3,1,0,0.6091059446,0.5481836796,0.5086758137,0.5203116536,0.7438800335,1.590003729,1.189376593,0.9806979299,1.18843925,-0.01144820452,0.7241379023,0
NUAA-SIRST,Misc_59,4,1,0,0.4094927013,0.3733025789,0.1783603728,0.1801837683,0.970377028,1.020248652,0.9867680669,0.9972698092,0.9790642262,-0.001339644194,0.7241379023,0
NUAA-SIRST,Misc_299,1,1,1,0.5301015973,0.7358028889,0.8163363934,0.8163363934,4.377300262,6.481642723,2.751671553,nan,2.751671553,nan,0.947368443,0
NUAA-SIRST,Misc_299,2,1,1,0.8316924572,0.8348207474,0.7302200794,0.7272521257,1.439488292,2.943483591,3.088908434,0.985352397,2.989984751,-0.01016002893,0.947368443,0
NUAA-SIRST,Misc_299,3,1,0,0.5975097418,0.4436701238,0.4222545922,0.4393401742,0.6898719072,1.175411582,1.078127146,1.007071495,1.110503197,0.004208803177,0.947368443,0
NUAA-SIRST,Misc_299,4,1,0,0.4128606915,0.3762998283,0.1813756526,0.183095485,0.8956189752,0.937828958,0.9627528787,1.005038738,0.9592234492,0.002472102642,0.947368443,0
NUAA-SIRST,Misc_28,1,1,1,0.5636688471,0.645213604,0.7368404269,0.7368404269,2.280026436,6.09740448,4.081729412,nan,4.081729412,nan,0.3245614171,0
NUAA-SIRST,Misc_28,2,1,1,0.808213532,0.8079295158,0.7104599476,0.7125382423,1.398548961,1.969588041,1.684695482,1.010989428,1.661961198,0.007315456867,0.3245614171,0
NUAA-SIRST,Misc_28,3,1,0,0.649369061,0.5444865227,0.4372693002,0.463676095,0.83935076,0.9156793952,0.954507947,1.059871197,0.9678472281,0.03347182274,0.3245614171,0
NUAA-SIRST,Misc_28,4,1,0,0.1287931651,0.4782993495,0.4085358083,0.3702881932,1.013542771,1.188484788,0.8998323679,0.9784397483,0.8939541578,-0.008548349142,0.3245614171,0
NUAA-SIRST,Misc_227,1,1,1,0.4390752912,0.5738202929,0.642332375,0.642332375,1.906944871,64.19113159,9.598584175,nan,9.598584175,nan,0.75,0
NUAA-SIRST,Misc_227,2,1,1,0.7124655247,0.7150230408,0.6639614701,0.6758626699,3.341770887,3.976435423,4.454030991,1.282121539,4.446914673,0.1524657607,0.75,0
NUAA-SIRST,Misc_227,3,1,0,0.6525425911,0.733179152,0.6830224991,0.6734362841,0.6075050235,2.745716333,2.438782454,0.9988253713,2.217131853,-0.0006926655769,0.75,0
NUAA-SIRST,Misc_227,4,1,0,0.4189825654,0.389654547,0.2011914998,0.2116041481,0.8611183167,0.9153293967,0.9774108529,1.007739782,0.9882155061,0.003801673651,0.75,0
NUAA-SIRST,Misc_54,1,1,1,0.5151705146,0.6544024944,0.7381305695,0.7381305695,7.838006496,15.18656158,7.895792961,nan,7.895792961,nan,0.8139534593,0
NUAA-SIRST,Misc_54,2,1,1,0.8406327963,0.8371322155,0.7515097857,0.7502641678,1.265384197,3.304895878,2.979811907,0.9869862795,2.979456425,-0.009139835835,0.8139534593,0
NUAA-SIRST,Misc_54,3,1,0,0.6370013952,0.7445055842,0.7348942757,0.7227593064,0.5960196853,2.44985795,2.143898726,0.9982261658,1.972569823,-0.001049518585,0.8139534593,0
NUAA-SIRST,Misc_54,4,1,0,0.4435600638,0.4387866557,0.2054858655,0.2066627443,0.8056850433,1.182518959,0.9978504777,0.9937399626,0.9881640673,-0.003074795008,0.8139534593,0
NUAA-SIRST,Misc_287,1,1,1,0.5773035288,0.7044999599,0.7193360329,0.7193360329,5.802068233,17.95301628,10.94256401,nan,10.94256401,nan,0.6363636255,0
NUAA-SIRST,Misc_287,2,1,1,0.8157199621,0.8076731563,0.7812774181,0.7799109221,6.625598431,7.548689365,7.145232201,1.04366529,6.787097931,0.02961933613,0.6363636255,0
NUAA-SIRST,Misc_287,3,1,0,0.6707339883,0.6299946904,0.555373311,0.5676874518,0.510748148,1.572988868,0.9566545486,1.005700707,0.9763795137,0.00333160162,0.6363636255,0
NUAA-SIRST,Misc_287,4,1,0,0.434807092,0.3863379061,0.2326574773,0.2361257821,1.493852735,1.376384735,1.153850675,0.9726822972,1.151574373,-0.01342660189,0.6363636255,0
NUAA-SIRST,Misc_252,1,1,1,0.5579172373,0.625341177,0.6676110625,0.6676110625,4.581459522,32.14346313,14.46701717,nan,14.46701717,nan,0.8000000119,0
NUAA-SIRST,Misc_252,2,1,1,0.7509021759,0.7521270514,0.7093129158,0.7128750682,3.191729784,4.232634544,4.61681509,1.151139975,4.483102798,0.0896268487,0.8000000119,0
NUAA-SIRST,Misc_252,3,1,0,0.6842926145,0.7335322499,0.7207883596,0.7171063423,0.5838679075,2.00114727,1.993585587,1.103465676,1.879974127,0.05554395914,0.8000000119,0
NUAA-SIRST,Misc_252,4,1,0,0.1404294521,0.7422032356,0.7393714786,0.6454955935,1.034900427,2.092201233,2.042558908,0.9924047589,1.608104825,-0.003032416105,0.8000000119,0
NUAA-SIRST,Misc_21,1,1,1,0.5924915671,0.7963729501,0.8657671809,0.8657671809,3.819242001,3.303781033,1.660233259,nan,1.660233259,nan,0.6764705777,0
NUAA-SIRST,Misc_21,2,1,1,0.8529865146,0.8495934606,0.771371901,0.762968421,0.6976001859,1.608320475,1.433989167,1.008191705,1.500472546,0.005468130112,0.6764705777,0
NUAA-SIRST,Misc_21,3,1,0,0.6670587659,0.5634923577,0.551586926,0.5534831285,0.6504802704,0.9788370132,0.8833812475,1.01391542,0.901599288,0.008295059204,0.6764705777,0
NUAA-SIRST,Misc_21,4,1,0,0.4274158776,0.3768254519,0.1921402961,0.196877256,0.8979418278,1.023514986,1.013292074,1.005275488,1.009992123,0.002586066723,0.6764705777,0
NUAA-SIRST,Misc_130,1,1,1,0.4802207947,0.5529405475,0.6685492396,0.6685492396,2.411220312,29.91594505,13.93655109,nan,13.93655109,nan,0.3720930219,0
