dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,gate_fg_minus_bg,pred_iou,pred_has_false_alarm
IRSTD-1K,XDU75,1,1,1,0.6013903022,0.7340985537,0.809104979,0.809104979,1.808413148,4.367456436,1.588703036,nan,1.588703036,nan,0.25,0
IRSTD-1K,XDU75,2,1,1,0.8243287206,0.8016543984,0.7646775842,0.7500599027,1.25773263,1.416697145,1.145015955,1.039854884,1.137658834,0.02778571844,0.25,0
IRSTD-1K,XDU75,3,1,0,0.5777050257,0.5756166577,0.5115278959,0.4979900122,0.1467284709,0.5066140294,0.7050589919,0.8661361337,0.6260280609,-0.0741713047,0.25,0
IRSTD-1K,XDU75,4,1,0,0.5328125954,0.517873764,0.4353961945,0.4347069263,0.9261799455,0.7416242361,0.7020046115,0.929232657,0.7305578589,-0.03285381198,0.25,0
IRSTD-1K,XDU240,1,1,1,0.5927321911,0.6892034411,0.7562531829,0.7562531829,4.15175581,14.61989784,5.447671413,nan,5.447671413,nan,0.8333333135,0
IRSTD-1K,XDU240,2,1,1,0.8088376522,0.7826741934,0.7508858442,0.7306764126,1.282421231,2.64309001,3.498215914,0.9932544231,3.138334274,-0.004794180393,0.8333333135,0
IRSTD-1K,XDU240,3,1,0,0.6347115636,0.6310638189,0.550583005,0.5506067872,0.2035667151,0.7426351309,0.8897713423,0.7553398609,0.6928794384,-0.1381837726,0.8333333135,0
IRSTD-1K,XDU240,4,1,0,0.640394628,0.6322885156,0.5153455138,0.5056605339,1.206727266,1.023273945,0.9130303264,0.9115837812,0.9217175841,-0.04242119193,0.8333333135,0
IRSTD-1K,XDU805,1,1,1,0.5668607354,0.6801086068,0.7709804773,0.7709804773,1.721844077,7.678320408,2.95091033,nan,2.95091033,nan,0.400000006,0
IRSTD-1K,XDU805,2,1,1,0.8070902228,0.7744124532,0.704898715,0.6851065755,1.231781006,1.543568015,1.790265203,1.013947129,1.658414245,0.009861648083,0.400000006,0
IRSTD-1K,XDU805,3,1,0,0.6435312629,0.6302913427,0.5467579961,0.5331364274,0.2219808698,0.3286548853,0.7818711996,0.8761802912,0.6632583141,-0.07133591175,0.400000006,0
IRSTD-1K,XDU805,4,1,0,0.6107444763,0.5322290659,0.4016630948,0.3970559537,1.560176134,1.112874985,1.211737514,0.8719098568,1.211447597,-0.06453502178,0.400000006,0
IRSTD-1K,XDU108,1,1,1,0.6029411554,0.7004367113,0.7827340961,0.7827340961,3.171464205,9.768435478,4.950414658,nan,4.950414658,nan,0.6923077106,0
IRSTD-1K,XDU108,2,1,1,0.8199457526,0.8008227348,0.7839522362,0.7645746469,0.8565464616,1.91888237,3.496923685,1.061268568,3.114978552,0.04299104214,0.6923077106,0
IRSTD-1K,XDU108,3,1,0,0.6718203425,0.6564654112,0.6292929053,0.6156390905,0.5194522142,1.918018341,1.80330646,0.8878400326,1.628035784,-0.06174099445,0.6923077106,0
IRSTD-1K,XDU108,4,1,0,0.6001906991,0.5910975933,0.4389950931,0.4408918321,1.16297996,1.184728622,0.9534190893,0.8826559782,0.9612318873,-0.05776494741,0.6923077106,0
IRSTD-1K,XDU709,1,1,1,0.5420362353,0.6980070472,0.7626951337,0.7626951337,3.035447598,4.893093586,2.773930788,nan,2.773930788,nan,0,0
IRSTD-1K,XDU709,2,1,1,0.8048016429,0.7621896863,0.7413467765,0.7416505814,3.255177498,3.365381002,2.012496948,0.8282101154,1.777077079,-0.121173203,0,0
IRSTD-1K,XDU709,3,1,0,0.6237336993,0.5827759504,0.5128592849,0.5035363436,2.985312223,3.976919413,2.764342308,0.8325029612,2.784009457,-0.09731972218,0,0
IRSTD-1K,XDU709,4,1,0,0.5961459875,0.510776639,0.4472678602,0.4447773397,1.484975696,3.534744978,2.905986309,0.8472629786,2.818416595,-0.07508888841,0,0
IRSTD-1K,XDU352,1,1,1,0.5789343119,0.7048914433,0.7566273808,0.7566273808,9.687040329,15.87939072,5.920701027,nan,5.920701027,nan,0.6071428657,0
IRSTD-1K,XDU352,2,1,1,0.8134165406,0.8049665093,0.7857404947,0.7726717591,1.746730804,3.574207067,3.72075963,1.049979925,3.160576344,0.03443950415,0.6071428657,0
IRSTD-1K,XDU352,3,1,0,0.7005925775,0.6844175458,0.6023437381,0.5928500891,1.777946353,1.911119342,1.502062678,0.7455929518,1.370710254,-0.1449984908,0.6071428657,0
IRSTD-1K,XDU352,4,1,0,0.4421249628,0.5689306855,0.4849496186,0.4803039432,1.323653936,1.321093321,1.368344784,0.8974728584,1.339088917,-0.04912501574,0.6071428657,0
IRSTD-1K,XDU747,1,1,1,0.5697202086,0.6612462997,0.7121149898,0.7121149898,1.15853107,8.116618156,2.473068953,nan,2.473068953,nan,0.5,0
IRSTD-1K,XDU747,2,1,1,0.7517124414,0.7310520411,0.6400800943,0.6205972433,1.267077327,1.341080308,2.528373718,1.053455949,2.198928356,0.03694397211,0.5,0
IRSTD-1K,XDU747,3,1,0,0.6427282095,0.6364353299,0.5357189775,0.5371826291,0.5499381423,0.6080639958,0.8954861164,0.7356541157,0.6292126179,-0.1724352837,0.5,0
IRSTD-1K,XDU747,4,1,0,0.6985059381,0.6727464199,0.577162683,0.5732392073,0.9153045416,0.8003225327,0.8968818784,1.050273657,0.8944182396,0.02758806944,0.5,0
IRSTD-1K,XDU209,1,1,1,0.569969058,0.6833950877,0.7148529887,0.7148529887,3.374190331,16.10503006,5.743178844,nan,5.743178844,nan,0.6666666865,0
IRSTD-1K,XDU209,2,1,1,0.7813970447,0.7466387153,0.7171801329,0.6876112819,2.864350796,3.854225159,4.628165722,0.9733023643,3.693917274,-0.01985198259,0.6666666865,0
IRSTD-1K,XDU209,3,1,0,0.692309618,0.6937501431,0.5914432406,0.5909367204,0.4696635306,0.7256199718,0.9370995164,0.7359939814,0.6539209485,-0.1754207015,0.6666666865,0
IRSTD-1K,XDU209,4,1,0,0.7112491131,0.689238131,0.5751158595,0.5694302917,0.7124215364,0.7075449824,0.7807400227,1.05512774,0.788153708,0.02980011702,0.6666666865,0
IRSTD-1K,XDU845,1,1,1,0.626269877,0.7051849961,0.7637829781,0.7637829781,3.532306433,14.86108494,7.844735622,nan,7.844735622,nan,0.6666666865,0
IRSTD-1K,XDU845,2,1,1,0.7848394513,0.7662828565,0.7543141246,0.747667551,0.9303076863,2.53168416,3.023057461,0.9729861617,2.906032085,-0.01923620701,0.6666666865,0
IRSTD-1K,XDU845,3,1,0,0.6267308593,0.6212014556,0.5707031488,0.5555024147,0.6688981652,1.670869946,2.140247583,0.9010208845,1.843860507,-0.05360507965,0.6666666865,0
IRSTD-1K,XDU845,4,1,0,0.6107633114,0.5675383806,0.4562979639,0.4555618763,1.339328527,0.9649890065,1.070908785,0.9145898223,1.062814474,-0.0406871438,0.6666666865,0
IRSTD-1K,XDU557,1,1,1,0.6071670651,0.6877835393,0.7395474315,0.7395474315,4.669649601,13.99372482,6.295116425,nan,6.295116425,nan,0.78125,0
IRSTD-1K,XDU557,2,1,1,0.8336797953,0.8078888655,0.791551888,0.7824773788,1.500676632,3.313412666,3.055098295,0.9619600177,2.691625357,-0.02776902914,0.78125,0
IRSTD-1K,XDU557,3,1,0,0.7453835011,0.7365247011,0.6726497412,0.6631529927,0.6235638261,0.8842463493,1.114788771,0.8594808578,0.9753729701,-0.08106833696,0.78125,0
IRSTD-1K,XDU557,4,1,0,0.6603952646,0.6440398097,0.5262108445,0.5205078721,1.24951148,1.107754946,0.9873678088,0.9284982681,0.9920380116,-0.03363016248,0.78125,0
IRSTD-1K,XDU775,1,1,1,0.6304810047,0.7355039716,0.7415322065,0.7415322065,9.624054909,23.45199585,7.904519558,nan,7.904519558,nan,0.3076923192,0
IRSTD-1K,XDU775,2,1,1,0.7706609368,0.7600780129,0.7153614759,0.6935691833,2.862574339,5.704704285,5.82849741,1.023686051,4.895382404,0.01697909832,0.3076923192,0
IRSTD-1K,XDU775,3,1,0,0.7226674557,0.6972714663,0.6303398609,0.6308866143,0.2171993703,1.15183115,1.236928701,0.6367304325,0.9068769217,-0.2452630401,0.3076923192,0
IRSTD-1K,XDU775,4,1,0,0.7410814166,0.7479947209,0.6594822407,0.651771903,2.31950593,1.744414806,1.464384198,0.7896857858,1.449272513,-0.1177605391,0.3076923192,0
IRSTD-1K,XDU56,1,1,1,0.6240383387,0.7221283317,0.7298179865,0.7298179865,8.033007622,25.47031593,12.3066349,nan,12.3066349,nan,0.625,0
IRSTD-1K,XDU56,2,1,1,0.7987422943,0.7908146381,0.7458952069,0.7230356932,1.32753861,3.001975536,3.56962347,1.03215909,3.027193546,0.0229947567,0.625,0
IRSTD-1K,XDU56,3,1,0,0.67783463,0.6585201621,0.5791490078,0.5672267079,2.778017998,2.900770426,2.002757788,0.697707355,1.965939403,-0.1848196089,0.625,0
IRSTD-1K,XDU56,4,1,0,0.6325586438,0.6162878871,0.4813830853,0.476837039,1.941181064,2.567094326,2.14644599,0.8824819326,2.091625929,-0.0573631525,0.625,0
IRSTD-1K,XDU657,1,1,1,0.5507427454,0.6419624686,0.7265836,0.7265836,4.047958374,19.71014977,8.20450592,nan,8.20450592,nan,0.5,0
IRSTD-1K,XDU657,2,1,1,0.7513848543,0.7297094464,0.6550726295,0.6280881763,1.752359033,2.516726494,3.202716589,0.9782316685,2.664178371,-0.01573133469,0.5,0
IRSTD-1K,XDU657,3,1,0,0.6437463164,0.6362738013,0.5501548052,0.55437392,0.2635249496,0.5825304389,0.923158586,0.7153884768,0.6227418184,-0.1664074957,0.5,0
IRSTD-1K,XDU657,4,1,0,0.5841367841,0.6451616287,0.5728865862,0.569002986,0.6196645498,0.4252693951,0.6130159497,1.103721976,0.6086946726,0.05364090204,0.5,0
IRSTD-1K,XDU753,1,1,1,0.5125772953,0.6476516128,0.7135953307,0.7135953307,4.342208862,20.43068886,8.295989037,nan,8.295989037,nan,0.4444444478,0
IRSTD-1K,XDU753,2,1,1,0.7432745695,0.7181062698,0.6357193589,0.6127900481,1.458172083,2.474967241,2.202180147,0.9147388339,1.882937193,-0.06199038029,0.4444444478,0
IRSTD-1K,XDU753,3,1,0,0.6576113701,0.6751273274,0.6189767122,0.6172232628,0.5561644435,2.043829918,2.04962945,0.8465031981,1.842963815,-0.09623599052,0.4444444478,0
IRSTD-1K,XDU753,4,1,0,0.64805305,0.7165245414,0.6435318589,0.6348663568,0.6498820186,0.6534881592,0.7093954086,1.043773293,0.731903255,0.02399516106,0.4444444478,0
IRSTD-1K,XDU788,1,1,1,0.5654523373,0.6891817451,0.7127820849,0.7127820849,3.856032848,16.14645576,7.338606358,nan,7.338606358,nan,0.2666666806,0
IRSTD-1K,XDU788,2,1,1,0.7815627456,0.7610941529,0.711795032,0.6900395155,2.067468882,2.641047478,2.574175835,0.9696879983,2.307682514,-0.02115654945,0.2666666806,0
IRSTD-1K,XDU788,3,1,0,0.6862223148,0.6867130399,0.5808862448,0.5762562156,3.561112404,3.961210012,2.345179796,0.6898362041,2.389058828,-0.1931805015,0.2666666806,0
IRSTD-1K,XDU788,4,1,0,0.6606196165,0.6414029598,0.5272462964,0.5199322701,1.830224156,3.064122677,2.4428339,0.7756437063,2.309153318,-0.1211719811,0.2666666806,0
IRSTD-1K,XDU682,1,1,1,0.5605484843,0.6124753952,0.6257697344,0.6257697344,7.946504593,117.0500183,22.58195877,nan,22.58195877,nan,0.6363636255,1
IRSTD-1K,XDU682,2,1,1,0.8302791715,0.7927356362,0.7926431298,0.784950912,2.808712482,5.646623611,7.340158463,0.9604122639,6.247548103,-0.02958744764,0.6363636255,1
IRSTD-1K,XDU682,3,1,0,0.8016372919,0.786981225,0.585405767,0.5607776046,0.8746539354,2.887635469,1.655105472,0.6528663635,1.104016542,-0.2263684273,0.6363636255,1
IRSTD-1K,XDU682,4,1,0,0.5764562488,0.4937452674,0.3484519422,0.3223499358,0.8194472194,0.8184301257,0.94763273,0.9840080738,0.937243104,-0.009138643742,0.6363636255,1
IRSTD-1K,XDU794,1,1,1,0.6067872047,0.6346693039,0.6416764259,0.6416764259,2.629695177,47.36883163,7.080717087,nan,7.080717087,nan,0.3333333433,1
IRSTD-1K,XDU794,2,1,1,0.8002922535,0.727833569,0.7562917471,0.7269899249,3.130508423,2.608978748,2.882649183,0.9245228171,2.370790958,-0.05646365881,0.3333333433,1
IRSTD-1K,XDU794,3,1,0,0.3822357357,0.3312360346,0.27516675,0.2535339296,1.006536365,1.050425053,1.210699201,0.8004788756,0.9159748554,-0.1294159293,0.3333333433,1
IRSTD-1K,XDU794,4,1,0,0.4061355293,0.3295848668,0.2100454569,0.1716050655,0.9934095144,0.9884990454,0.9744955897,0.9990954995,0.9809272289,-0.0005171895027,0.3333333433,1
IRSTD-1K,XDU877,1,1,1,0.5559154749,0.6532652378,0.7381821275,0.7381821275,2.145004272,4.002634048,1.718270421,nan,1.718270421,nan,0.6176470518,0
IRSTD-1K,XDU877,2,1,1,0.7737726569,0.7307221293,0.7284746766,0.714959383,1.126312852,1.943760395,2.667477846,1.011526346,2.401075363,0.00824868679,0.6176470518,0
IRSTD-1K,XDU877,3,1,0,0.7231736183,0.7200008631,0.6285278797,0.6237516999,0.1873661131,0.6054071784,1.036963701,0.9318586588,0.8866639137,-0.03727257252,0.6176470518,0
IRSTD-1K,XDU877,4,1,0,0.641872406,0.6591052413,0.5465655923,0.5406432748,1.234121919,1.031161189,0.9267014265,0.9247422814,0.9303937554,-0.0356464684,0.6176470518,0
IRSTD-1K,XDU421,1,1,1,0.53186059,0.6183101535,0.6747143269,0.6747143269,7.155544758,73.0582428,14.84211063,nan,14.84211063,nan,0.8888888955,0
IRSTD-1K,XDU421,2,1,1,0.7115041018,0.6867132187,0.7351379395,0.7176506519,3.850456715,5.484312534,6.044994354,0.9707707167,4.922800541,-0.02177131176,0.8888888955,0
IRSTD-1K,XDU421,3,1,0,0.6975411773,0.6779664755,0.5789378285,0.5838678479,0.4485062957,1.826005459,1.496507764,0.6667751074,0.9631228447,-0.2122860849,0.8888888955,0
IRSTD-1K,XDU421,4,1,0,0.6941524744,0.755571723,0.6652562618,0.6547859907,0.8829040527,0.8259181976,0.8687022924,1.020089626,0.8867878914,0.01122838259,0.8888888955,0
IRSTD-1K,XDU733,1,1,1,0.5511014462,0.6699291468,0.697286129,0.697286129,3.190564394,15.13267899,5.048222065,nan,5.048222065,nan,0.1875,1
IRSTD-1K,XDU733,2,1,1,0.8009652495,0.7655162215,0.6923922896,0.6828472018,3.243279219,3.626539469,1.833265305,0.9936433434,1.795791626,-0.004586696625,0.1875,1
IRSTD-1K,XDU733,3,1,0,0.7662832141,0.7583239079,0.6600886583,0.6496328115,0.5024290681,0.791828692,1.017445207,0.7527059317,0.7708480954,-0.1596044898,0.1875,1
IRSTD-1K,XDU733,4,1,0,0.6885875463,0.6841935515,0.5500585437,0.5453965664,2.500705719,1.977135658,1.448287129,0.8140921593,1.437905788,-0.1017429233,0.1875,1
IRSTD-1K,XDU546,1,1,1,0.5852210522,0.6676771641,0.7426636219,0.7426636219,2.018939018,8.65029335,2.89586401,nan,2.89586401,nan,0.7333333492,0
IRSTD-1K,XDU546,2,1,1,0.7816606164,0.7345640659,0.7206783891,0.7029016614,1.40265584,1.843470454,2.558048248,0.958168447,2.281327963,-0.03071278334,0.7333333492,0
IRSTD-1K,XDU546,3,1,0,0.6945558786,0.7078918815,0.6078081727,0.6095829606,2.587486267,2.073421717,1.697742343,0.6939826608,1.693095565,-0.1846477985,0.7333333492,0
IRSTD-1K,XDU546,4,1,0,0.6700474024,0.6590750813,0.5299502015,0.5278256536,1.546834707,1.975348592,1.745777011,0.8346987367,1.692785263,-0.08321285248,0.7333333492,0
IRSTD-1K,XDU999,1,1,1,0.5364673138,0.698082149,0.7981805801,0.7981805801,2.214514971,4.786043167,2.804073572,nan,2.804073572,nan,0,0
IRSTD-1K,XDU999,2,1,1,0.8266029358,0.8006611466,0.7782872915,0.771271646,2.997730017,2.550935984,1.959495544,0.8672378659,1.710023642,-0.08889585733,0,0
IRSTD-1K,XDU999,3,1,0,0.6118989587,0.6018764973,0.5304464698,0.5128169656,1.561798811,1.59339571,1.291741967,0.9591545463,1.313150287,-0.0181940794,0,0
IRSTD-1K,XDU999,4,1,0,0.2689640224,0.5614538193,0.4731072783,0.4683012068,1.014540553,0.7236765623,0.7908756137,1.001824379,0.7990269065,0.0007711052895,0,0
IRSTD-1K,XDU5,1,1,1,0.5357145071,0.6547915339,0.6936743259,0.6936743259,5.791000843,31.91197968,9.415786743,nan,9.415786743,nan,0.5,0
IRSTD-1K,XDU5,2,1,1,0.7543186545,0.7345674634,0.6740067601,0.6541768909,3.156918526,4.986884594,4.186467171,0.9508663416,3.671196938,-0.03495174646,0.5,0
IRSTD-1K,XDU5,3,1,0,0.7073602676,0.7437525392,0.7405077815,0.7223000526,0.6145772934,3.916194916,3.307539463,0.7594235539,2.749017239,-0.1557959914,0.5,0
IRSTD-1K,XDU5,4,1,0,0.7110757828,0.7284947634,0.6354814768,0.6265655756,0.6518047452,0.78972435,0.8763706088,1.029607415,0.8826352954,0.01654469967,0.5,0
IRSTD-1K,XDU63,1,1,1,0.6078520417,0.7012012005,0.7643437982,0.7643437982,2.181173563,5.465787888,2.068688154,nan,2.068688154,nan,0.224999994,1
IRSTD-1K,XDU63,2,1,1,0.748054862,0.7171052098,0.6863690615,0.6632657051,2.458169222,3.001270056,2.57572484,1.015008688,2.15099597,0.01060295105,0.224999994,1
IRSTD-1K,XDU63,3,1,0,0.7020252347,0.6706733108,0.5819787979,0.571495533,0.5989800692,0.8917166591,1.025918484,0.7635319829,0.7033014894,-0.1490331888,0.224999994,1
IRSTD-1K,XDU63,4,1,0,0.6592482924,0.642459631,0.478212595,0.4823980331,0.7715167403,0.8165470362,0.8499362469,1.043189406,0.8628358841,0.02361816168,0.224999994,1
IRSTD-1K,XDU966,1,1,1,0.5717025995,0.6773220897,0.6738582253,0.6738582253,6.480162621,29.57571983,10.56091309,nan,10.56091309,nan,0.470588237,0
IRSTD-1K,XDU966,2,1,1,0.7812729478,0.7787081003,0.6912689805,0.6804104447,3.438508511,6.114892483,5.454555988,0.9722006917,4.675818443,-0.01958703995,0.470588237,0
IRSTD-1K,XDU966,3,1,0,0.6732068658,0.7137473822,0.657338202,0.650059104,0.4811456501,2.910876036,2.253247738,0.8048166633,2.006106138,-0.122281909,0.470588237,0
IRSTD-1K,XDU966,4,1,0,0.6706749201,0.6739265323,0.5847128034,0.5792731643,0.6413172483,0.7381873727,0.8015986085,1.044325709,0.8264788985,0.0243550539,0.470588237,0
IRSTD-1K,XDU922,1,1,1,0.5932610035,0.7220936418,0.7633271813,0.7633271813,8.679112434,17.9713974,7.393909931,nan,7.393909931,nan,0.6000000238,0
IRSTD-1K,XDU922,2,1,1,0.7863015532,0.7682614923,0.7364774346,0.7242692113,3.703866005,7.484573841,5.258524418,0.9120732546,4.439368725,-0.06354683638,0.6000000238,0
IRSTD-1K,XDU922,3,1,0,0.773449719,0.8421187401,0.83314538,0.819744885,0.8058781028,5.623661041,3.936726809,0.7333281636,3.144697189,-0.1735438108,0.6000000238,0
IRSTD-1K,XDU922,4,1,0,0.7090570927,0.6896183491,0.3908855319,0.4160562456,0.6313778162,0.7582479119,0.998313427,0.9419018626,0.9825946093,-0.0326026082,0.6000000238,0
IRSTD-1K,XDU789,1,1,1,0.6161020994,0.7117062211,0.8020521998,0.8020521998,5.470887661,10.44858551,5.283792496,nan,5.283792496,nan,0.6428571343,0
IRSTD-1K,XDU789,2,1,1,0.8142495751,0.8055824637,0.7504675388,0.7354776263,0.5684461594,1.785742879,3.017901659,1.043799043,2.66057992,0.02822250128,0.6428571343,0
IRSTD-1K,XDU789,3,1,0,0.6268824935,0.6141738296,0.5277422071,0.5230972171,0.1142058,0.459546268,0.7202532887,0.9538383484,0.6366909146,-0.02068141103,0.6428571343,0
IRSTD-1K,XDU789,4,1,0,0.3509630263,0.5133455992,0.4330326617,0.4273936152,1.056949615,0.782097578,0.8868611455,1.017375827,0.8897275329,0.007463216782,0.6428571343,0
IRSTD-1K,XDU295,1,1,1,0.5864124894,0.6852123737,0.6889209747,0.6889209747,9.528458595,25.77230644,9.01619339,nan,9.01619339,nan,0.8076922894,0
IRSTD-1K,XDU295,2,1,1,0.8286369443,0.8250199556,0.7483434677,0.7255567312,2.936437607,5.717896938,4.690761566,1.019272566,3.907709122,0.01359659433,0.8076922894,0
IRSTD-1K,XDU295,3,1,0,0.788439393,0.790748179,0.7845060229,0.7632229924,0.4211055636,1.05646956,0.992955029,0.7131569982,0.6344357133,-0.1876768172,0.8076922894,0
IRSTD-1K,XDU295,4,1,0,0.7271330953,0.8040500879,0.6054637432,0.5979550481,0.4229328334,0.5071182847,0.6687941551,1.024472713,0.6607841253,0.01306849718,0.8076922894,0
IRSTD-1K,XDU863,1,1,1,0.5589570403,0.6448954344,0.7247902155,0.7247902155,6.764855862,23.7584877,10.37547016,nan,10.37547016,nan,0.6875,0
IRSTD-1K,XDU863,2,1,1,0.7100054026,0.6951078773,0.6590732932,0.6333175302,1.764119864,3.866909266,4.969508648,0.9888422489,4.351694584,-0.007983863354,0.6875,0
IRSTD-1K,XDU863,3,1,0,0.6186408997,0.6390670538,0.5581535697,0.5595377684,0.2114290446,0.8037652969,1.040192366,0.709248662,0.6960307956,-0.1744088531,0.6875,0
IRSTD-1K,XDU863,4,1,0,0.6315826774,0.6413198113,0.5646811128,0.5612613559,0.600800693,0.4248412251,0.5736797452,1.084456086,0.5947864056,0.04418075085,0.6875,0
IRSTD-1K,XDU578,1,1,1,0.539604485,0.6702212691,0.751832366,0.751832366,4.14109993,7.412326813,4.078542233,nan,4.078542233,nan,0.7783783674,0
IRSTD-1K,XDU578,2,1,1,0.7607772946,0.7414883971,0.6839790344,0.6721145511,2.406883478,3.940942049,2.270506382,0.9403610229,1.90464139,-0.0429546237,0.7783783674,0
IRSTD-1K,XDU578,3,1,0,0.6169974208,0.6390005946,0.6212114692,0.604349792,0.4318384826,1.366281509,1.358572602,0.7182920575,1.060176611,-0.1797169447,0.7783783674,0
IRSTD-1K,XDU578,4,1,0,0.6999025941,0.6736657023,0.4881314039,0.4884696901,0.4877295494,0.5056949258,0.861666441,1.035227656,0.8499372005,0.01942193508,0.7783783674,0
IRSTD-1K,XDU743,1,1,1,0.5590948462,0.6866900325,0.7420313358,0.7420313358,1.432614684,4.927245617,2.134723186,nan,2.134723186,nan,0,0
IRSTD-1K,XDU743,2,1,1,0.7832409739,0.7639644742,0.7101764083,0.687409997,1.857425809,1.693566561,1.619745731,0.9871664643,1.573508024,-0.008902728558,0,0
IRSTD-1K,XDU743,3,1,0,0.644995749,0.616784811,0.5361669064,0.526280582,0.3894292116,0.4852186143,0.8817808032,0.9051691294,0.7352541685,-0.05444628,0,0
IRSTD-1K,XDU743,4,1,0,0.5719920993,0.5506954789,0.4393925667,0.428068161,1.785000205,1.389255762,1.322412729,0.8231081367,1.319978833,-0.09486669302,0,0
IRSTD-1K,XDU46,1,1,1,0.5642810464,0.639762938,0.7080671787,0.7080671787,4.11269331,19.7454052,5.371832848,nan,5.371832848,nan,0.4782608747,0
IRSTD-1K,XDU46,2,1,1,0.7505264282,0.7293207049,0.6748664379,0.6662455797,2.505452156,3.523521662,2.423919201,0.9423760772,2.213153362,-0.04059791565,0.4782608747,0
IRSTD-1K,XDU46,3,1,0,0.7566069961,0.7511637211,0.6423496008,0.6376485229,3.04604125,3.200601816,1.876198649,0.6500706077,1.805402875,-0.2287103236,0.4782608747,0
IRSTD-1K,XDU46,4,1,0,0.611544311,0.6297640204,0.53373909,0.5210517645,1.943424463,1.997362733,1.7073704,0.8067167401,1.653743267,-0.1035764515,0.4782608747,0
IRSTD-1K,XDU115,1,1,1,0.5568664074,0.6478788853,0.7307284474,0.7307284474,2.575093508,21.25839424,5.968504429,nan,5.968504429,nan,0.5,0
IRSTD-1K,XDU115,2,1,1,0.7038597465,0.6726742387,0.6289281249,0.6045303941,3.351307392,2.626684904,1.992565036,0.9599646926,1.825048923,-0.02954590321,0.5,0
IRSTD-1K,XDU115,3,1,0,0.6295877099,0.5680122972,0.4871965349,0.4932935238,0.3450694382,0.5009640455,0.9602810144,0.7099143863,0.6589846015,-0.1804666519,0.5,0
IRSTD-1K,XDU115,4,1,0,0.6296494007,0.6489706039,0.5770109296,0.5701223612,0.7354643345,0.6121412516,0.7613550425,1.037244678,0.7746138573,0.02049267292,0.5,0
IRSTD-1K,XDU876,1,1,1,0.5510050058,0.6869276166,0.7797048688,0.7797048688,0.9759222269,2.571993828,1.142237306,nan,1.142237306,nan,0.5,0
IRSTD-1K,XDU876,2,1,1,0.7320862412,0.7020743489,0.6149255633,0.6145362854,1.700788498,1.597643733,1.546388984,1.07038033,1.515629411,0.04757845402,0.5,0
IRSTD-1K,XDU876,3,1,0,0.7082695365,0.6969501376,0.6004491448,0.596909821,0.5882791877,0.4754348099,0.762783289,0.9920188785,0.5831632614,-0.004444718361,0.5,0
IRSTD-1K,XDU876,4,1,0,0.5834559202,0.6317477822,0.5367210507,0.5274463892,0.4127041996,0.468932122,0.721054852,1.156664133,0.696962297,0.07775187492,0.5,0
IRSTD-1K,XDU932,1,1,1,0.5841539502,0.6892546415,0.7816419005,0.7816419005,3.053017855,6.602003098,2.774857998,nan,2.774857998,nan,0.4814814925,0
IRSTD-1K,XDU932,2,1,1,0.790098846,0.7727860212,0.7667036057,0.7530257702,1.154507041,1.790653944,2.230208158,0.974134624,2.024933577,-0.01773130894,0.4814814925,0
IRSTD-1K,XDU932,3,1,0,0.5696443915,0.5752966404,0.5387029052,0.5254887342,0.7104123235,1.020004988,1.306858778,0.8824030757,1.181768417,-0.05943790078,0.4814814925,0
IRSTD-1K,XDU932,4,1,0,0.5421185493,0.5339868665,0.4559804201,0.4530512989,1.203971148,0.8395483494,0.9211835265,0.9447309375,0.9264345765,-0.0255278945,0.4814814925,0
IRSTD-1K,XDU289,1,1,1,0.5723028183,0.7108489275,0.7916620374,0.7916620374,7.476148605,7.672039509,3.346149445,nan,3.346149445,nan,0.84375,0
IRSTD-1K,XDU289,2,1,1,0.8360002637,0.8174353242,0.8082074523,0.8087936044,1.210822701,4.029895782,4.333461285,1.00589931,3.816087246,0.003967761993,0.84375,0
IRSTD-1K,XDU289,3,1,0,0.7720133066,0.7976254821,0.8127491474,0.7881257534,0.325684607,3.270280123,3.276598454,0.9503269792,2.656565905,-0.02397936583,0.84375,0
IRSTD-1K,XDU289,4,1,0,0.4380797446,0.4925102592,0.4534960687,0.4434179366,0.8749608397,0.8686455488,0.8250434399,0.9934933186,0.8316802382,-0.00283229351,0.84375,0
IRSTD-1K,XDU855,1,1,1,0.5750588775,0.6784172058,0.651467979,0.651467979,6.344037056,28.61021423,13.86753368,nan,13.86753368,nan,0.6315789223,0
IRSTD-1K,XDU855,2,1,1,0.8067675829,0.7982097268,0.7467162013,0.7438653111,4.491181374,6.876037598,5.476684093,0.9404752254,4.626051426,-0.04448187351,0.6315789223,0
IRSTD-1K,XDU855,3,1,0,0.6475118995,0.7323365808,0.4976270795,0.4326747954,0.9517576098,2.504263401,1.518142819,0.685516119,1.082153678,-0.2006035149,0.6315789223,0
IRSTD-1K,XDU855,4,1,0,0.6573671103,0.5837979317,0.3700844049,0.3582460284,0.9779193997,0.9938009381,0.9720829725,0.9975504875,0.9808288217,-0.001398146152,0.6315789223,0
IRSTD-1K,XDU933,1,1,1,0.5163272619,0.6428099275,0.6840298772,0.6840298772,3.408597946,17.40018845,5.528735161,nan,5.528735161,nan,0.5416666865,0
