dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,gate_fg_minus_bg,pred_iou,pred_has_false_alarm
NUAA-SIRST,Misc_394,3,1,0,0.6033926606,0.6295719743,0.6422553658,0.6459366083,0.3074072301,1.193342328,1.581504941,0.9939270616,1.653133154,-0.003412246704,0.7804877758,0
NUAA-SIRST,Misc_394,4,1,0,0.5816994905,0.4342496395,0.4195974171,0.4143927395,1.075491548,0.8861548901,0.9158754349,1.01442194,0.9497455359,0.008885979652,0.7804877758,0
NUAA-SIRST,Misc_136,1,1,1,0.5096196532,0.6629862189,0.6629862189,0.6629862189,2.312717676,10.62543583,10.62543583,nan,10.62543583,nan,0.7647058964,0
NUAA-SIRST,Misc_136,2,1,1,0.855776608,0.8416052461,0.8397545218,0.8375943899,2.552983999,2.908129692,2.87498498,1.081324577,3.055160999,0.04727363586,0.7647058964,0
NUAA-SIRST,Misc_136,3,1,0,0.7770652771,0.7582743764,0.7505320907,0.7445397377,0.7785144448,1.257739425,1.499747396,0.9781504869,1.494885921,-0.0127030611,0.7647058964,0
NUAA-SIRST,Misc_136,4,1,0,0.6253432631,0.584759593,0.5720520616,0.5421977639,1.477842808,1.32678926,1.456968904,1.01384449,1.43837595,0.008613467216,0.7647058964,0
NUAA-SIRST,Misc_289,1,1,1,0.6515234709,0.7170876861,0.7170876861,0.7170876861,6.041671753,11.93433952,11.93433952,nan,11.93433952,nan,0.8666666746,0
NUAA-SIRST,Misc_289,2,1,1,0.9015886188,0.8797408342,0.8685196042,0.8555472493,3.249769926,3.405568123,3.444301128,1.083710194,3.603332281,0.04798895121,0.8666666746,0
NUAA-SIRST,Misc_289,3,1,0,0.6139612794,0.6493836045,0.6341298819,0.6340610385,0.4252644777,0.6832110286,0.8728809357,0.9629825354,0.8917195797,-0.02123391628,0.8666666746,0
NUAA-SIRST,Misc_289,4,1,0,0.1121891588,0.4786520004,0.4712805152,0.4688465595,1.018313646,0.771083951,0.7799277306,1.04775095,0.7889626026,0.02477788925,0.8666666746,0
NUAA-SIRST,Misc_131,1,1,1,0.513461709,0.5746942163,0.5746942163,0.5746942163,2.582714319,13.11922169,13.11922169,nan,13.11922169,nan,0.7719298005,0
NUAA-SIRST,Misc_131,2,1,1,0.8216591477,0.7772219181,0.7685191631,0.7727314234,1.583333969,2.410140038,2.414357185,1.11411047,2.445070505,0.0665756464,0.7719298005,0
NUAA-SIRST,Misc_131,3,1,0,0.7852060795,0.7744271159,0.7793052793,0.7811377645,1.454439282,2.142096281,2.391789913,0.9719382524,2.443656683,-0.01670819521,0.7719298005,0
NUAA-SIRST,Misc_131,4,1,0,0.5276868939,0.3842698932,0.391207993,0.3772273362,0.6435813308,0.9231149554,0.9124394059,1.012151361,0.9389365911,0.007622301579,0.7719298005,0
NUAA-SIRST,Misc_25,1,1,1,0.544712007,0.7053623199,0.7053623199,0.7053623199,5.471051693,16.20252991,16.20252991,nan,16.20252991,nan,0.7857142687,0
NUAA-SIRST,Misc_25,2,1,1,0.9075827003,0.8960370421,0.8924902081,0.8855794072,3.284755945,4.365763187,4.138618946,1.050723553,4.271969795,0.02940088511,0.7857142687,0
NUAA-SIRST,Misc_25,3,1,0,0.5923333764,0.6503760219,0.6397041082,0.645018816,1.105035067,1.757760763,2.065637827,0.9738881588,2.064628839,-0.01539766788,0.7857142687,0
