dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,gate_fg_minus_bg,pred_iou,pred_has_false_alarm
IRSTD-1K,XDU115,4,1,0,0.4884289205,0.6592860818,0.6593476534,0.6480626464,0.8070140481,0.8961539865,0.8655633926,1.142331839,0.9297359586,0.0793210268,0.6000000238,0
IRSTD-1K,XDU876,1,1,1,0.5644158721,0.6817374825,0.6817374825,0.6817374825,0.9646870494,3.16268158,3.16268158,nan,3.16268158,nan,0.400000006,0
IRSTD-1K,XDU876,2,1,1,0.7924174666,0.7738143802,0.7788740993,0.7803443074,0.9499530196,1.242421389,2.233051777,1.238866329,2.34540534,0.1183716953,0.400000006,0
IRSTD-1K,XDU876,3,1,0,0.6689115763,0.6787822247,0.6784046888,0.6841451526,1.50676167,1.794013858,2.070994616,1.146487117,2.141691685,0.08168274164,0.400000006,0
IRSTD-1K,XDU876,4,1,0,0.6112790704,0.6073720455,0.608307898,0.6070106626,0.7802129984,0.6682725549,0.655408442,1.089317799,0.6858474612,0.05305141211,0.400000006,0
IRSTD-1K,XDU932,1,1,1,0.6033506989,0.6827850342,0.6827850342,0.6827850342,3.23637414,6.687697887,6.687697887,nan,6.687697887,nan,0.4814814925,0
IRSTD-1K,XDU932,2,1,1,0.8235068917,0.8054348826,0.8123980165,0.8154380918,1.140176415,1.711826682,2.083081484,1.205293179,2.191125631,0.1062145829,0.4814814925,0
IRSTD-1K,XDU932,3,1,0,0.7530261874,0.7502726912,0.7587061524,0.7392235398,1.251975179,1.634667873,1.864161134,0.985832572,1.680952072,-0.008280456066,0.4814814925,0
IRSTD-1K,XDU932,4,1,0,0.5742933154,0.6242758036,0.6173164845,0.6008498073,0.8964421153,0.8157696128,0.8267767429,1.035027146,0.8415691257,0.02129405737,0.4814814925,0
IRSTD-1K,XDU289,1,1,1,0.5761116147,0.7040377259,0.7040377259,0.7040377259,8.212752342,7.55099678,7.55099678,nan,7.55099678,nan,0.875,0
IRSTD-1K,XDU289,2,1,1,0.8727065325,0.8500057459,0.846842587,0.8441587687,1.66117692,3.871620178,4.668300152,1.156561255,4.454437256,0.08290046453,0.875,0
IRSTD-1K,XDU289,3,1,0,0.7315343618,0.7670713663,0.7961421609,0.7771086097,0.6606128812,2.323105812,3.076997757,0.9506269693,2.664471865,-0.02986222506,0.875,0
IRSTD-1K,XDU289,4,1,0,0.6531642675,0.6062233448,0.603526175,0.605324924,0.2162255198,0.6745154262,0.6537603736,0.989540875,0.6011920571,-0.006675541401,0.875,0
IRSTD-1K,XDU855,1,1,1,0.5765660405,0.6778062582,0.6778062582,0.6778062582,7.467271805,27.16128731,27.16128731,nan,27.16128731,nan,0.6842105389,0
IRSTD-1K,XDU855,2,1,1,0.7676267624,0.7686357498,0.7926747203,0.7781684995,3.07038784,4.725886345,5.292076588,1.125079274,5.029862881,0.07045632601,0.6842105389,0
IRSTD-1K,XDU855,3,1,0,0.6876836419,0.7070287466,0.7205894589,0.7073129416,0.757439971,2.373237371,2.781204939,0.9797890782,2.4944489,-0.0123437047,0.6842105389,0
