dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,R_high_high_for_fusion,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,high_for_fusion_fg_bg,gate_fg_minus_bg,block_fusion_high_source,pred_iou,pred_has_false_alarm
NUDT-SIRST,000629,1,1,1,0.5886325836,0.6528772116,0.6528772116,0.6528772116,0.6528772116,2.842898846,6.883445263,6.883445263,nan,6.883445263,6.883445263,nan,stage1,0.8666666746,0
NUDT-SIRST,000629,2,1,1,0.8324163556,0.8029449582,0.7987992764,0.7899067998,0.7987992764,2.364959478,2.310065985,2.789765835,1.156425834,2.828676939,2.789765835,0.09790837765,high_raw,0.8666666746,0
NUDT-SIRST,000629,3,1,0,0.8226044774,0.7464970946,0.7207860351,0.7087742686,0.7207860351,2.4369452,2.026426077,2.150389433,1.042779565,2.030793428,2.150389433,0.02375137806,high_raw,0.8666666746,0
NUDT-SIRST,000629,4,1,0,0.876465857,0.7717846632,0.767154634,0.7468652725,0.767154634,0.9399337173,0.8049071431,0.7723348737,0.8757699728,0.7626035213,0.7723348737,-0.0691280365,high_raw,0.8666666746,0
NUDT-SIRST,000870,1,1,1,0.5416951776,0.5944656134,0.5944656134,0.5944656134,0.5944656134,1.314809561,4.793698788,4.793698788,nan,4.793698788,4.793698788,nan,stage1,0.8235294223,0
NUDT-SIRST,000870,2,1,1,0.7639560103,0.7189705372,0.7325864434,0.7291092873,0.7325864434,2.283710003,1.836150765,2.346200705,1.068030715,2.277395725,2.346200705,0.04527634382,high_raw,0.8235294223,0
NUDT-SIRST,000870,3,1,0,0.6675961018,0.6850579381,0.7211949825,0.7048021555,0.7211949825,2.567769289,2.369564533,3.048719883,0.9943862557,2.751374245,3.048719883,-0.003023028374,high_raw,0.8235294223,0
NUDT-SIRST,000870,4,1,0,0.8771204352,0.807310462,0.8115035892,0.8008025289,0.8115035892,0.7057531476,1.159778833,1.043223977,0.8464694023,0.9806265235,1.043223977,-0.08958214521,high_raw,0.8235294223,0
NUDT-SIRST,000860,1,1,1,0.5866282582,0.6354367137,0.6354367137,0.6354367137,0.6354367137,1.723328829,4.488825321,4.488825321,nan,4.488825321,4.488825321,nan,stage1,0.9583333135,0
NUDT-SIRST,000860,2,1,1,0.7822358608,0.7453320026,0.7534435391,0.7498534918,0.7534435391,4.518188953,3.383752823,4.177269936,1.138865948,4.15166235,4.177269936,0.08788269758,high_raw,0.9583333135,0
NUDT-SIRST,000860,3,1,0,0.7749755383,0.7294231057,0.7621665001,0.7505494952,0.7621665001,2.394253254,2.558303595,3.14263463,0.9931727052,2.921983957,3.14263463,-0.00380718708,high_raw,0.9583333135,0
NUDT-SIRST,000860,4,1,0,0.851154089,0.726269722,0.7113649845,0.6936548352,0.7113649845,0.9081511497,1.59181273,1.461556792,0.9488651156,1.404363036,1.461556792,-0.02550202608,high_raw,0.9583333135,0
NUDT-SIRST,000660,1,1,1,0.5818861127,0.6602881551,0.6602881551,0.6602881551,0.6602881551,3.428214788,6.058539867,6.058539867,nan,6.058539867,6.058539867,nan,stage1,0.4871794879,0
NUDT-SIRST,000660,2,1,1,0.8350043893,0.8024510145,0.8016511798,0.7938723564,0.8016511798,1.915567398,2.073706865,2.38587594,1.05030179,2.381402016,2.38587594,0.03167915344,high_raw,0.4871794879,0
NUDT-SIRST,000660,3,1,0,0.7662425637,0.7456627488,0.7296666503,0.7206703424,0.7296666503,1.701189518,1.638411641,1.711792946,1.021899104,1.68459022,1.711792946,0.01209867001,high_raw,0.4871794879,0
NUDT-SIRST,000660,4,1,0,0.7704749703,0.681132257,0.6749207973,0.6671779752,0.6749207973,0.8178727031,1.046281576,0.9997141361,0.9311252832,1.002471924,0.9997141361,-0.03932994604,high_raw,0.4871794879,0
NUDT-SIRST,000664,1,1,1,0.5239542127,0.615034163,0.615034163,0.615034163,0.615034163,4.020978451,9.658668518,9.658668518,nan,9.658668518,9.658668518,nan,stage1,0.8780487776,0
NUDT-SIRST,000664,2,1,1,0.8029690981,0.7655297518,0.7701227069,0.7644852996,0.7701227069,3.59301734,3.463541031,4.238969803,1.111627579,4.222604275,4.238969803,0.07353192568,high_raw,0.8780487776,0
NUDT-SIRST,000664,3,1,0,0.7746130824,0.7383978963,0.7404748797,0.7347617149,0.7404748797,2.408626318,1.691985607,2.025575161,1.044580102,1.927732825,2.025575161,0.0238211751,high_raw,0.8780487776,0
NUDT-SIRST,000664,4,1,0,0.8142944574,0.7381831408,0.7252097726,0.7088957429,0.7252097726,0.4760650992,1.001062632,1.101049304,0.8569647074,1.03742826,1.101049304,-0.08550024033,high_raw,0.8780487776,0
NUDT-SIRST,000533,1,1,1,0.5324098468,0.6349620223,0.6349620223,0.6349620223,0.6349620223,2.674946785,3.376179457,3.376179457,nan,3.376179457,3.376179457,nan,stage1,1,0
NUDT-SIRST,000533,2,1,1,0.8767639995,0.8472486138,0.8424558043,0.8337062597,0.8424558043,1.697016716,1.86460197,2.303202629,1.163271308,2.381682396,2.303202629,0.09854775667,high_raw,1,0
NUDT-SIRST,000533,3,1,0,0.7804240584,0.7602032423,0.7629870772,0.7542018294,0.7629870772,1.739886999,1.790369511,2.00931406,1.050632358,1.919192672,2.00931406,0.02767628431,high_raw,1,0
NUDT-SIRST,000533,4,1,0,0.6453863978,0.5574795008,0.54697752,0.5383820534,0.54697752,0.9118914604,0.8797930479,0.8988488913,0.9976783395,0.9023680687,0.8988488913,-0.001161396503,high_raw,1,0
NUDT-SIRST,000617,1,1,1,0.5213700533,0.6545109153,0.6545109153,0.6545109153,0.6545109153,5.496899605,7.606645107,7.606645107,nan,7.606645107,7.606645107,nan,stage1,0.4285714328,0
NUDT-SIRST,000617,2,1,1,0.8192669749,0.7796397209,0.7795587778,0.7710644007,0.7795587778,0.6618156433,1.748765349,1.996004105,1.178850532,2.244449139,1.996004105,0.1159064174,high_raw,0.4285714328,0
NUDT-SIRST,000617,3,1,0,0.732780993,0.6869018674,0.6882304549,0.6771206856,0.6882304549,1.727322698,1.869523168,2.132941246,1.055125594,2.012162447,2.132941246,0.03023004532,high_raw,0.4285714328,0
NUDT-SIRST,000617,4,1,0,0.7788844109,0.6418244839,0.6176915765,0.6022247672,0.6176915765,0.725992322,0.805552125,0.8525087237,0.9368820786,0.8654406071,0.8525087237,-0.03308898211,high_raw,0.4285714328,0
NUDT-SIRST,001145,1,1,1,0.6334933639,0.7492665052,0.7492665052,0.7492665052,0.7492665052,2.161706686,5.327769279,5.327769279,nan,5.327769279,5.327769279,nan,stage1,1,0
NUDT-SIRST,001145,2,1,1,0.7069633007,0.7109206915,0.7314395905,0.7313134074,0.7314395905,5.284766674,4.067574024,4.308308125,1.048222184,4.138090134,4.308308125,0.03243291378,high_raw,1,0
NUDT-SIRST,001145,3,1,0,0.517285347,0.6052976847,0.6672971845,0.651043117,0.6672971845,1.610640764,1.746593833,2.641347408,1.026203156,2.401592016,2.641347408,0.01371282339,high_raw,1,0
NUDT-SIRST,001145,4,1,0,0.8095092773,0.7678135633,0.7496845126,0.7190623879,0.7496845126,1.733923793,1.546049356,1.325308442,1.027994871,1.33985877,1.325308442,0.01728332043,high_raw,1,0
NUDT-SIRST,000961,1,1,1,0.5247782469,0.6095294356,0.6095294356,0.6095294356,0.6095294356,2.555881023,4.027368546,4.027368546,nan,4.027368546,4.027368546,nan,stage1,0.9848484993,0
NUDT-SIRST,000961,2,1,1,0.8547171354,0.8080084324,0.8047936559,0.7980802059,0.8047936559,1.519319177,1.628763318,2.194622517,1.169407964,2.264279127,2.194622517,0.1041082144,high_raw,0.9848484993,0
NUDT-SIRST,000961,3,1,0,0.7910968065,0.7642849684,0.768219769,0.7598927617,0.768219769,2.554451466,2.554948092,3.008864164,1.001014709,2.803599358,3.008864164,0.0005512237549,high_raw,0.9848484993,0
NUDT-SIRST,000961,4,1,0,0.7767154574,0.7270328403,0.7389805317,0.7258704305,0.7389805317,0.9142938256,1.181222916,1.382353425,0.9464800358,1.310333252,1.382353425,-0.02800378203,high_raw,0.9848484993,0
NUDT-SIRST,000940,1,1,1,0.5986816883,0.6417928934,0.6417928934,0.6417928934,0.6417928934,2.10655427,5.426197052,5.426197052,nan,5.426197052,5.426197052,nan,stage1,0.8863636255,0
NUDT-SIRST,000940,2,1,1,0.7967647314,0.7705895901,0.7648217082,0.7590848207,0.7648217082,3.042265177,2.620199442,3.371952295,1.072811842,3.215388298,3.371952295,0.04814499617,high_raw,0.8863636255,0
NUDT-SIRST,000940,3,1,0,0.8082431555,0.7765551805,0.7851282358,0.7739576101,0.7851282358,4.695260048,2.881258249,3.341476679,1.033562422,3.044598818,3.341476679,0.01797538996,high_raw,0.8863636255,0
NUDT-SIRST,000940,4,1,0,0.8226377368,0.810787797,0.809668839,0.8003020287,0.809668839,0.340905875,1.293353915,1.449778199,0.8186415434,1.332170606,1.449778199,-0.111497581,high_raw,0.8863636255,0
