dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,R_high_high_for_fusion,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,high_for_fusion_fg_bg,gate_fg_minus_bg,block_fusion_high_source,pred_iou,pred_has_false_alarm
NUDT-SIRST,000902,4,1,0,0.2045388073,0.4588509202,0.4082752168,0.4082752168,0.4588509202,0.9376667738,1.227466941,1.26235342,1,1.26235342,1.227466941,0,residual,0.893617034,0
NUDT-SIRST,001221,1,1,1,0.6351488829,0.6697565913,0.6697565913,0.6697565913,0.6697565913,2.252332926,9.645819664,9.645819664,nan,9.645819664,9.645819664,nan,stage1,0.777777791,0
NUDT-SIRST,001221,2,1,1,0.760641098,0.7543581724,0.7518977523,0.7518977523,0.7543581724,6.544391632,5.614463329,4.351070404,1,4.351070404,5.614463329,0,residual,0.777777791,0
NUDT-SIRST,001221,3,1,0,0.5580914617,0.5592057705,0.7053057551,0.7053057551,0.5592057705,1.142465353,1.344791651,2.259252787,1,2.259252787,1.344791651,0,residual,0.777777791,0
NUDT-SIRST,001221,4,1,0,0.1463494152,0.1835660189,0.2735652328,0.2735652328,0.1835660189,0.9713110328,0.955108881,1.194297433,1,1.194297433,0.955108881,0,residual,0.777777791,0
NUDT-SIRST,000510,1,1,1,0.5985155106,0.6714938283,0.6714938283,0.6714938283,0.6714938283,2.410601854,3.27999115,3.27999115,nan,3.27999115,3.27999115,nan,stage1,0.9491525292,0
NUDT-SIRST,000510,2,1,1,0.8516582847,0.8057205081,0.8064480424,0.8064480424,0.8057205081,6.067538738,4.200736523,2.873245478,1,2.873245478,4.200736523,0,residual,0.9491525292,0
NUDT-SIRST,000510,3,1,0,0.7231912017,0.7139768004,0.7132877111,0.7132877111,0.7139768004,1.019655704,1.562491417,1.773447394,1,1.773447394,1.562491417,0,residual,0.9491525292,0
NUDT-SIRST,000510,4,1,0,0.6275291443,0.4166455865,0.465762645,0.465762645,0.4166455865,0.8611257076,0.9629486203,1.155140281,1,1.155140281,0.9629486203,0,residual,0.9491525292,0
NUDT-SIRST,000212,1,1,1,0.6328775287,0.6763859391,0.6763859391,0.6763859391,0.6763859391,1.810039163,4.175459385,4.175459385,nan,4.175459385,4.175459385,nan,stage1,1,0
NUDT-SIRST,000212,2,1,1,0.7648146152,0.7723966241,0.7661534548,0.7661534548,0.7723966241,7.995810032,6.632110596,5.878130436,1,5.878130436,6.632110596,0,residual,1,0
NUDT-SIRST,000212,3,1,0,0.5278685093,0.580083251,0.6875442863,0.6875442863,0.580083251,1.284092546,1.408167601,2.486541748,1,2.486541748,1.408167601,0,residual,1,0
NUDT-SIRST,000212,4,1,0,0.149534896,0.2236340046,0.2679899931,0.2679899931,0.2236340046,0.9551647305,1.126556516,0.9930179715,1,0.9930179715,1.126556516,0,residual,1,0
NUDT-SIRST,000026,1,1,1,0.592033267,0.6857126355,0.6857126355,0.6857126355,0.6857126355,2.034030914,6.436537743,6.436537743,nan,6.436537743,6.436537743,nan,stage1,1,0
NUDT-SIRST,000026,2,1,1,0.7939165831,0.7655632496,0.7506816983,0.7506816983,0.7655632496,7.423755169,5.429377079,3.718155384,1,3.718155384,5.429377079,0,residual,1,0
NUDT-SIRST,000026,3,1,0,0.680577457,0.6672052741,0.6746569872,0.6746569872,0.6672052741,1.132971048,2.138981104,2.764538527,1,2.764538527,2.138981104,0,residual,1,0
NUDT-SIRST,000026,4,1,0,0.6001298428,0.5414553285,0.5752866268,0.5752866268,0.5414553285,0.4332329333,1.183869362,1.339503527,1,1.339503527,1.183869362,0,residual,1,0
NUDT-SIRST,001320,1,1,1,0.6185255051,0.7415882349,0.7415882349,0.7415882349,0.7415882349,4.340590954,4.257642269,4.257642269,nan,4.257642269,4.257642269,nan,stage1,0.8918918967,0
NUDT-SIRST,001320,2,1,1,0.8715689182,0.8278741241,0.8139313459,0.8139313459,0.8278741241,3.630023718,3.579128981,2.792052507,1,2.792052507,3.579128981,0,residual,0.8918918967,0
NUDT-SIRST,001320,3,1,0,0.7409243584,0.7155483365,0.7213705182,0.7213705182,0.7155483365,0.9913060069,1.659143686,2.151998758,1,2.151998758,1.659143686,0,residual,0.8918918967,0
NUDT-SIRST,001320,4,1,0,0.6551311016,0.4670861959,0.4597542286,0.4597542286,0.4670861959,0.3345640004,0.6909241676,0.7021390796,1,0.7021390796,0.6909241676,0,residual,0.8918918967,0
NUDT-SIRST,001074,1,1,1,0.5777496696,0.6061280966,0.6061280966,0.6061280966,0.6061280966,2.107820749,5.615313053,5.615313053,nan,5.615313053,5.615313053,nan,stage1,0.9259259105,0
NUDT-SIRST,001074,2,1,1,0.7328009009,0.7218120694,0.7109346986,0.7109346986,0.7218120694,8.285017014,6.406721592,5.507022858,1,5.507022858,6.406721592,0,residual,0.9259259105,0
NUDT-SIRST,001074,3,1,0,0.6232994199,0.6443403959,0.7014986873,0.7014986873,0.6443403959,1.938019753,3.04239583,4.815425873,1,4.815425873,3.04239583,0,residual,0.9259259105,0
