dataset,sample_id,stage,stage_enabled,stage_used_as_decoder_skip,R_high_low,R_high_residual,R_high_high_raw,R_high_high_hat,R_high_high_for_fusion,low_fg_bg,residual_fg_bg,high_raw_fg_bg,gate_fg_bg,high_hat_fg_bg,high_for_fusion_fg_bg,gate_fg_minus_bg,block_fusion_high_source,pred_iou,pred_has_false_alarm
IRSTD-1K,XDU833,3,1,0,0.7426533103,0.7408299446,0.7422757149,0.7422757149,0.7422757149,1.062293887,1.888651252,2.508056164,1,2.508056164,2.508056164,0,high_raw,0.6190476418,0
IRSTD-1K,XDU833,4,1,0,0.6287794709,0.6250711679,0.6107360125,0.6107360125,0.6107360125,0.3093094826,0.5342546701,0.7224461436,1,0.7224461436,0.7224461436,0,high_raw,0.6190476418,0
IRSTD-1K,XDU648,1,1,1,0.5368082523,0.679318428,0.679318428,0.679318428,0.679318428,4.906582832,5.787682533,5.787682533,nan,5.787682533,5.787682533,nan,stage1,0.8999999762,0
IRSTD-1K,XDU648,2,1,1,0.8110575676,0.7828567624,0.7965589762,0.7965589762,0.7965589762,1.360236406,2.15997839,2.765853167,1,2.765853167,2.765853167,0,high_raw,0.8999999762,0
IRSTD-1K,XDU648,3,1,0,0.8058903813,0.777920723,0.7741351724,0.7741351724,0.7741351724,0.6658661962,1.606711268,2.113957882,1,2.113957882,2.113957882,0,high_raw,0.8999999762,0
IRSTD-1K,XDU648,4,1,0,0.6341889501,0.6333417892,0.6267854571,0.6267854571,0.6267854571,0.2600977421,0.3687791228,0.3718390167,1,0.3718390167,0.3718390167,0,high_raw,0.8999999762,0
IRSTD-1K,XDU381,1,1,1,0.5831164718,0.6762439013,0.6762439013,0.6762439013,0.6762439013,4.584506512,9.302025795,9.302025795,nan,9.302025795,9.302025795,nan,stage1,0.7058823705,0
IRSTD-1K,XDU381,2,1,1,0.8232568502,0.7957639098,0.7900301218,0.7900301218,0.7900301218,4.490064144,4.601306438,5.608920574,1,5.608920574,5.608920574,0,high_raw,0.7058823705,0
IRSTD-1K,XDU381,3,1,0,0.7620030046,0.7468216419,0.7585935593,0.7585935593,0.7585935593,0.9717536569,2.068062067,3.164997339,1,3.164997339,3.164997339,0,high_raw,0.7058823705,0
IRSTD-1K,XDU381,4,1,0,0.707539618,0.672973156,0.6650696397,0.6650696397,0.6650696397,0.5742078424,0.5900071859,0.6002265811,1,0.6002265811,0.6002265811,0,high_raw,0.7058823705,0
IRSTD-1K,XDU868,1,1,1,0.5881692767,0.7166835666,0.7166835666,0.7166835666,0.7166835666,6.043404102,27.36910248,27.36910248,nan,27.36910248,27.36910248,nan,stage1,0.625,0
IRSTD-1K,XDU868,2,1,1,0.7999341488,0.7705100179,0.7801143527,0.7801143527,0.7801143527,8.025357246,7.248785496,9.832532883,1,9.832532883,9.832532883,0,high_raw,0.625,0
IRSTD-1K,XDU868,3,1,0,0.7295714617,0.7114278674,0.7385340929,0.7385340929,0.7385340929,1.494455218,2.674532175,4.192355633,1,4.192355633,4.192355633,0,high_raw,0.625,0
IRSTD-1K,XDU868,4,1,0,0.6666919589,0.6371780038,0.6240837574,0.6240837574,0.6240837574,0.2953766286,0.5283352733,0.5863618851,1,0.5863618851,0.5863618851,0,high_raw,0.625,0
IRSTD-1K,XDU803,1,1,1,0.6097193956,0.6951716542,0.6951716542,0.6951716542,0.6951716542,5.767756462,11.19575596,11.19575596,nan,11.19575596,11.19575596,nan,stage1,0.5,0
IRSTD-1K,XDU803,2,1,1,0.8199328184,0.7926450968,0.7996066213,0.7996066213,0.7996066213,2.496984959,3.530506611,5.197985172,1,5.197985172,5.197985172,0,high_raw,0.5,0
IRSTD-1K,XDU803,3,1,0,0.7875487804,0.770498991,0.7715467215,0.7715467215,0.7715467215,0.9051084518,1.910599709,2.681998253,1,2.681998253,2.681998253,0,high_raw,0.5,0
IRSTD-1K,XDU803,4,1,0,0.6857466102,0.6577010155,0.6303278208,0.6303278208,0.6303278208,0.6679510474,0.5934755206,0.8300706148,1,0.8300706148,0.8300706148,0,high_raw,0.5,0
IRSTD-1K,XDU673,1,1,1,0.6015871167,0.7198560834,0.7198560834,0.7198560834,0.7198560834,0.8628803492,1.345967531,1.345967531,nan,1.345967531,1.345967531,nan,stage1,0.375,0
IRSTD-1K,XDU673,2,1,1,0.8104779124,0.7810910344,0.7828063965,0.7828063965,0.7828063965,1.039929986,1.099758506,1.804576278,1,1.804576278,1.804576278,0,high_raw,0.375,0
IRSTD-1K,XDU673,3,1,0,0.7934211493,0.7421133518,0.7286615968,0.7286615968,0.7286615968,1.689929843,2.1984725,2.197116137,1,2.197116137,2.197116137,0,high_raw,0.375,0
IRSTD-1K,XDU673,4,1,0,0.5890942812,0.591393888,0.5782735348,0.5782735348,0.5782735348,0.6375146508,0.6984966993,0.7763314247,1,0.7763314247,0.7763314247,0,high_raw,0.375,0
IRSTD-1K,XDU415,1,1,1,0.5980331302,0.7104222178,0.7104222178,0.7104222178,0.7104222178,3.597313404,4.48866415,4.48866415,nan,4.48866415,4.48866415,nan,stage1,0.6283783913,0
IRSTD-1K,XDU415,2,1,1,0.7905104756,0.7553079724,0.7528254986,0.7528254986,0.7528254986,3.141630173,3.076380014,3.378475189,1,3.378475189,3.378475189,0,high_raw,0.6283783913,0
IRSTD-1K,XDU415,3,1,0,0.7329915166,0.7106772065,0.7165936232,0.7165936232,0.7165936232,0.9171953201,2.266891241,2.96847868,1,2.96847868,2.96847868,0,high_raw,0.6283783913,0
IRSTD-1K,XDU415,4,1,0,0.6208918095,0.5912234187,0.5874840021,0.5874840021,0.5874840021,0.6136452556,0.7361775637,0.7227477431,1,0.7227477431,0.7227477431,0,high_raw,0.6283783913,0
IRSTD-1K,XDU997,1,1,1,0.5149071813,0.6438364983,0.6438364983,0.6438364983,0.6438364983,5.720605373,9.270360947,9.270360947,nan,9.270360947,9.270360947,nan,stage1,0.8076922894,1
IRSTD-1K,XDU997,2,1,1,0.7029964328,0.6425681114,0.7014567256,0.7014567256,0.7014567256,4.977511406,4.79086256,4.646652699,1,4.646652699,4.646652699,0,high_raw,0.8076922894,1
IRSTD-1K,XDU997,3,1,0,0.7435740829,0.6856231689,0.698032558,0.698032558,0.698032558,2.704612255,3.461540222,3.372304678,1.000000119,3.372304678,3.372304678,5.960464478e-08,high_raw,0.8076922894,1
IRSTD-1K,XDU997,4,1,0,0.5198229551,0.3538277149,0.3866777718,0.3866777718,0.3866777718,0.5952805877,1.14414978,1.105096221,1,1.105096221,1.105096221,0,high_raw,0.8076922894,1
IRSTD-1K,XDU667,1,1,1,0.6127484441,0.699829042,0.699829042,0.699829042,0.699829042,1.487151146,3.821671724,3.821671724,nan,3.821671724,3.821671724,nan,stage1,0.04347826168,0
IRSTD-1K,XDU667,2,1,1,0.8224553466,0.7906219959,0.7861916423,0.7861916423,0.7861916423,2.524705172,2.340757608,3.078073263,1,3.078073263,3.078073263,0,high_raw,0.04347826168,0
IRSTD-1K,XDU667,3,1,0,0.8072348237,0.7835080624,0.7520621419,0.7520621419,0.7520621419,1.703074455,2.438671827,3.353701115,1,3.353701115,3.353701115,0,high_raw,0.04347826168,0
IRSTD-1K,XDU667,4,1,0,0.7395430207,0.7255443931,0.7005513906,0.7005513906,0.7005513906,0.6890683174,0.9091023803,0.7822548747,1,0.7822548747,0.7822548747,0,high_raw,0.04347826168,0
IRSTD-1K,XDU968,1,1,1,0.5962774158,0.6996948719,0.6996948719,0.6996948719,0.6996948719,2.178013325,3.61041832,3.61041832,nan,3.61041832,3.61041832,nan,stage1,0.4375,1
IRSTD-1K,XDU968,2,1,1,0.8197802901,0.7936190367,0.7881054878,0.7881054878,0.7881054878,1.67363584,1.638736367,2.130491972,1,2.130491972,2.130491972,0,high_raw,0.4375,1
IRSTD-1K,XDU968,3,1,0,0.8262985349,0.7625838518,0.7649243474,0.7649243474,0.7649243474,2.683199167,2.680878401,3.364538193,1,3.364538193,3.364538193,0,high_raw,0.4375,1
IRSTD-1K,XDU968,4,1,0,0.6946692467,0.6479354501,0.6312888265,0.6312888265,0.6312888265,0.5360247493,0.7331812978,0.7793549895,1,0.7793549895,0.7793549895,0,high_raw,0.4375,1
IRSTD-1K,XDU169,1,1,1,0.5992703438,0.7027946711,0.7027946711,0.7027946711,0.7027946711,7.407433033,28.55690193,28.55690193,nan,28.55690193,28.55690193,nan,stage1,0.5909090638,0
IRSTD-1K,XDU169,2,1,1,0.8017508984,0.7955507636,0.7930244207,0.7930244207,0.7930244207,4.702177525,4.60532999,4.504705429,1,4.504705429,4.504705429,0,high_raw,0.5909090638,0
IRSTD-1K,XDU169,3,1,0,0.6428320408,0.6622853875,0.6900488138,0.6900488138,0.6900488138,0.5743278861,1.794134736,2.475558996,1,2.475558996,2.475558996,0,high_raw,0.5909090638,0
IRSTD-1K,XDU169,4,1,0,0.5576921105,0.5723201036,0.5647423863,0.5647423863,0.5647423863,0.3224491775,0.3859483898,0.546007216,1,0.546007216,0.546007216,0,high_raw,0.5909090638,0
IRSTD-1K,XDU525,1,1,1,0.6464955807,0.7324946523,0.7324946523,0.7324946523,0.7324946523,4.906273842,32.11631012,32.11631012,nan,32.11631012,32.11631012,nan,stage1,0.2857142985,0
IRSTD-1K,XDU525,2,1,1,0.8060503006,0.7841848731,0.7750915289,0.7750915289,0.7750915289,5.945713043,5.340759277,6.44737339,1,6.44737339,6.44737339,0,high_raw,0.2857142985,0
IRSTD-1K,XDU525,3,1,0,0.7480035424,0.7423354387,0.7463957667,0.7463957667,0.7463957667,1.428405166,3.123620987,3.542808294,1,3.542808294,3.542808294,0,high_raw,0.2857142985,0
IRSTD-1K,XDU525,4,1,0,0.7250080109,0.6922893524,0.6941977143,0.6941977143,0.6941977143,0.636448741,1.197760344,1.245685339,1,1.245685339,1.245685339,0,high_raw,0.2857142985,0
IRSTD-1K,XDU164,1,1,1,0.5973836184,0.6967546344,0.6967546344,0.6967546344,0.6967546344,9.734203339,24.14330101,24.14330101,nan,24.14330101,24.14330101,nan,stage1,0.6666666865,0
IRSTD-1K,XDU164,2,1,1,0.8126959801,0.7983854413,0.7998923659,0.7998923659,0.7998923659,3.589905977,4.217723846,4.340810776,1,4.340810776,4.340810776,0,high_raw,0.6666666865,0
IRSTD-1K,XDU164,3,1,0,0.6384549141,0.6793839931,0.7062790394,0.7062790394,0.7062790394,0.5229923129,1.352911949,2.163522482,1,2.163522482,2.163522482,0,high_raw,0.6666666865,0
IRSTD-1K,XDU164,4,1,0,0.5268475413,0.5473099947,0.5482391715,0.5482391715,0.5482391715,0.178101927,0.3326553404,0.328745991,1,0.328745991,0.328745991,0,high_raw,0.6666666865,0
IRSTD-1K,XDU704,1,1,1,0.6157109141,0.696860671,0.696860671,0.696860671,0.696860671,1.610890031,4.216902733,4.216902733,nan,4.216902733,4.216902733,nan,stage1,0.6666666865,0
IRSTD-1K,XDU704,2,1,1,0.7910802364,0.7555161715,0.7625102401,0.7625102401,0.7625102401,2.793150425,2.549930334,3.714864016,1,3.714864016,3.714864016,0,high_raw,0.6666666865,0
IRSTD-1K,XDU704,3,1,0,0.7635609508,0.7341089845,0.7290383577,0.7290383577,0.7290383577,1.293884397,1.717846632,2.055374622,1,2.055374622,2.055374622,0,high_raw,0.6666666865,0
IRSTD-1K,XDU704,4,1,0,0.6969290376,0.7090399861,0.6999305487,0.6999305487,0.6999305487,0.6819669604,0.7525857687,0.7850579023,1,0.7850579023,0.7850579023,0,high_raw,0.6666666865,0
IRSTD-1K,XDU711,1,1,1,0.6445752978,0.6861854196,0.6861854196,0.6861854196,0.6861854196,2.050377846,40.81443787,40.81443787,nan,40.81443787,40.81443787,nan,stage1,0.3846153915,0
IRSTD-1K,XDU711,2,1,1,0.7736369371,0.7225407362,0.7823330164,0.7823330164,0.7823330164,3.374167681,2.148326635,3.158352137,1,3.158352137,3.158352137,0,high_raw,0.3846153915,0
IRSTD-1K,XDU711,3,1,0,0.6069447994,0.5628085136,0.7169419527,0.7169419527,0.7169419527,1.323701501,1.373855591,1.997807026,1,1.997807026,1.997807026,0,high_raw,0.3846153915,0
IRSTD-1K,XDU711,4,1,0,0.3043470085,0.2859563231,0.503508687,0.503508687,0.503508687,0.8619825244,0.872941792,0.9240261316,1,0.9240261316,0.9240261316,0,high_raw,0.3846153915,0
IRSTD-1K,XDU111,1,1,1,0.6284313798,0.721824348,0.721824348,0.721824348,0.721824348,5.165433884,10.65288544,10.65288544,nan,10.65288544,10.65288544,nan,stage1,0.3333333433,0
IRSTD-1K,XDU111,2,1,1,0.8526281714,0.8210455179,0.8146380782,0.8146380782,0.8146380782,3.138236761,3.469611645,4.721998692,1,4.721998692,4.721998692,0,high_raw,0.3333333433,0
IRSTD-1K,XDU111,3,1,0,0.8020348549,0.7739975452,0.777725935,0.777725935,0.777725935,0.6668480635,1.332222104,2.20766902,1,2.20766902,2.20766902,0,high_raw,0.3333333433,0
IRSTD-1K,XDU111,4,1,0,0.7086606026,0.6649432182,0.639877677,0.639877677,0.639877677,1.073182344,0.8867752552,1.056332946,1,1.056332946,1.056332946,0,high_raw,0.3333333433,0
IRSTD-1K,XDU354,1,1,1,0.5920573473,0.7255273461,0.7255273461,0.7255273461,0.7255273461,5.168740273,20.01510239,20.01510239,nan,20.01510239,20.01510239,nan,stage1,0.6999999881,0
IRSTD-1K,XDU354,2,1,1,0.79996562,0.7704102397,0.7854850888,0.7854850888,0.7854850888,4.815300465,4.461462021,5.640963078,1,5.640963078,5.640963078,0,high_raw,0.6999999881,0
IRSTD-1K,XDU354,3,1,0,0.7155424953,0.7024006844,0.7209888101,0.7209888101,0.7209888101,1.339922071,2.651076078,3.674134016,1,3.674134016,3.674134016,0,high_raw,0.6999999881,0
IRSTD-1K,XDU354,4,1,0,0.6776639223,0.6676659584,0.6580392122,0.6580392122,0.6580392122,0.5385241508,0.6052769423,0.5988388658,1,0.5988388658,0.5988388658,0,high_raw,0.6999999881,0
IRSTD-1K,XDU927,1,1,1,0.5756978393,0.7113981247,0.7113981247,0.7113981247,0.7113981247,1.475890279,2.589078903,2.589078903,nan,2.589078903,2.589078903,nan,stage1,0.6470588446,0
IRSTD-1K,XDU927,2,1,1,0.7976186872,0.7711577415,0.7686933875,0.7686933875,0.7686933875,2.259122372,2.275713921,3.354733706,1,3.354733706,3.354733706,0,high_raw,0.6470588446,0
IRSTD-1K,XDU927,3,1,0,0.7756590843,0.7166951299,0.7155653238,0.7155653238,0.7155653238,2.139001369,1.980941296,2.384279728,1,2.384279728,2.384279728,0,high_raw,0.6470588446,0
IRSTD-1K,XDU927,4,1,0,0.7351489663,0.6597561836,0.6502218843,0.6502218843,0.6502218843,0.6947628856,0.8567841053,0.852861166,1,0.852861166,0.852861166,0,high_raw,0.6470588446,0
IRSTD-1K,XDU758,1,1,1,0.5292901397,0.64904809,0.64904809,0.64904809,0.64904809,2.103007078,11.76438236,11.76438236,nan,11.76438236,11.76438236,nan,stage1,0.1666666716,0
IRSTD-1K,XDU758,2,1,1,0.7746607661,0.7354127169,0.739346087,0.739346087,0.739346087,4.797316074,3.791551352,4.859711647,1,4.859711647,4.859711647,0,high_raw,0.1666666716,0
IRSTD-1K,XDU758,3,1,0,0.6360403895,0.6357723475,0.6498682499,0.6498682499,0.6498682499,1.715899348,2.173359871,2.978279829,1,2.978279829,2.978279829,0,high_raw,0.1666666716,0
IRSTD-1K,XDU758,4,1,0,0.6738144159,0.6430277824,0.6204628944,0.6204628944,0.6204628944,0.4762310982,0.6808502674,0.5410265923,1,0.5410265923,0.5410265923,0,high_raw,0.1666666716,0
IRSTD-1K,XDU87,1,1,1,0.622811377,0.7105273604,0.7105273604,0.7105273604,0.7105273604,6.918307781,24.93412781,24.93412781,nan,24.93412781,24.93412781,nan,stage1,0.8000000119,0
IRSTD-1K,XDU87,2,1,1,0.7944198251,0.7807850242,0.771904707,0.771904707,0.771904707,5.841461182,5.957131863,6.923936844,1,6.923936844,6.923936844,0,high_raw,0.8000000119,0
IRSTD-1K,XDU87,3,1,0,0.7081602812,0.7131013274,0.737154603,0.737154603,0.737154603,1.155107617,3.021826029,4.496100426,1,4.496100426,4.496100426,0,high_raw,0.8000000119,0
IRSTD-1K,XDU87,4,1,0,0.7241798639,0.7008636594,0.6955356002,0.6955356002,0.6955356002,0.2718906403,0.5059632063,0.4973630905,1,0.4973630905,0.4973630905,0,high_raw,0.8000000119,0
IRSTD-1K,XDU697,1,1,1,0.5354391336,0.6517506242,0.6517506242,0.6517506242,0.6517506242,5.133597851,17.17257118,17.17257118,nan,17.17257118,17.17257118,nan,stage1,0.6153846383,0
IRSTD-1K,XDU697,2,1,1,0.7610499859,0.7284355164,0.7384346724,0.7384346724,0.7384346724,3.967051029,4.515204906,5.097098827,1,5.097098827,5.097098827,0,high_raw,0.6153846383,0
IRSTD-1K,XDU697,3,1,0,0.7068668008,0.6931824088,0.7063149214,0.7063149214,0.7063149214,1.125886798,2.132934093,2.83225894,1,2.83225894,2.83225894,0,high_raw,0.6153846383,0
IRSTD-1K,XDU697,4,1,0,0.6947084069,0.6371146441,0.6395082474,0.6395082474,0.6395082474,0.5187167525,0.5597056746,0.6222808361,1,0.6222808361,0.6222808361,0,high_raw,0.6153846383,0
IRSTD-1K,XDU957,1,1,1,0.6235637665,0.7193081379,0.7193081379,0.7193081379,0.7193081379,2.63425231,4.83394146,4.83394146,nan,4.83394146,4.83394146,nan,stage1,0.580645144,0
IRSTD-1K,XDU957,2,1,1,0.8403702378,0.8049995899,0.7938676476,0.7938676476,0.7938676476,1.915100813,2.23656106,3.08616066,1,3.08616066,3.08616066,0,high_raw,0.580645144,0
IRSTD-1K,XDU957,3,1,0,0.8164221048,0.7902191877,0.7736546397,0.7736546397,0.7736546397,1.406528592,2.022605419,2.836538315,1,2.836538315,2.836538315,0,high_raw,0.580645144,0
IRSTD-1K,XDU957,4,1,0,0.7237741351,0.6699120402,0.6396321058,0.6396321058,0.6396321058,0.4776758552,0.7982057929,0.7207019925,1,0.7207019925,0.7207019925,0,high_raw,0.580645144,0
IRSTD-1K,XDU49,1,1,1,0.6238412261,0.7588408589,0.7588408589,0.7588408589,0.7588408589,4.888654232,3.791204929,3.791204929,nan,3.791204929,3.791204929,nan,stage1,0.3035714328,0
IRSTD-1K,XDU49,2,1,1,0.8827186227,0.8620281816,0.8559505343,0.8559505343,0.8559505343,1.505770326,2.307632685,2.699620485,1,2.699620485,2.699620485,0,high_raw,0.3035714328,0
IRSTD-1K,XDU49,3,1,0,0.8100913763,0.7819989324,0.7918106318,0.7918106318,0.7918106318,0.5234789848,1.986749649,2.67393589,1,2.67393589,2.67393589,0,high_raw,0.3035714328,0
